Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
10.817;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;408;53;1;500;133;    ;0;150;87;1;150;116;    
10.854;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;407;53;1;500;133;    ;0;150;87;1;150;116;    
10.883;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;407;53;1;500;133;    ;0;150;87;1;150;116;    
10.916;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;406;53;1;500;133;    ;0;150;87;1;150;116;    
10.949;    ;1;228;48;1;88;45;    ;0;406;53;1;500;133;    ;0;150;88;1;150;116;    
10.986;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;406;53;1;500;133;    ;1;150;116;    
11.015;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;405;53;1;500;133;    ;0;150;88;1;150;116;    
11.051;    ;1;228;48;1;88;45;    ;0;405;53;1;500;131;    ;0;150;89;1;150;116;    
11.085;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;405;53;1;500;131;    ;1;150;116;    
11.118;    ;1;228;48;1;88;45;    ;0;404;53;1;500;131;    ;0;150;88;1;150;116;    
11.155;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;404;53;1;500;131;    ;1;150;116;    
11.184;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;404;55;1;500;136;    ;0;150;88;1;150;116;    
11.216;    ;1;228;48;1;88;45;    ;0;403;53;1;500;133;    ;0;150;88;1;150;116;    
11.253;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;403;53;1;500;133;    ;1;150;116;    
11.282;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;403;53;1;500;133;    ;0;150;88;1;150;116;    
11.316;    ;1;228;48;1;88;45;    ;0;402;53;1;500;133;    ;0;150;88;1;150;116;    
11.351;    ;1;228;48;1;88;45;    ;0;402;53;1;500;133;    ;1;150;116;    
11.385;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;402;53;1;500;133;    ;1;150;116;    
11.420;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;402;53;1;500;133;    ;0;150;89;1;150;116;    
11.456;    ;1;228;48;1;88;45;    ;0;401;53;1;500;133;    ;0;150;88;1;150;116;    
11.484;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;401;53;1;500;133;    ;1;150;116;    
11.516;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;401;53;1;500;133;    ;0;150;89;1;150;116;    
11.553;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;400;53;1;500;133;    ;0;150;88;1;150;116;    
11.583;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;400;53;1;500;133;    ;0;150;88;1;150;116;    
11.617;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;399;53;1;500;133;    ;0;150;88;1;150;116;    
11.657;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;399;53;1;500;133;    ;0;150;88;1;150;116;    
11.687;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;398;53;1;500;133;    ;0;150;89;1;150;116;    
11.719;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;398;53;1;500;133;    ;0;150;88;1;150;116;    
11.756;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;397;53;1;500;133;    ;0;150;89;1;150;116;    
11.790;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;397;53;1;500;131;    ;0;150;89;1;150;116;    
11.821;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;396;53;1;500;133;    ;0;150;88;1;150;116;    
11.855;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;396;53;1;500;133;    ;0;150;89;1;150;116;    
11.887;    ;1;228;48;1;88;45;    ;0;395;53;1;500;133;    ;0;150;89;1;150;116;    
11.919;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;395;53;1;500;133;    ;1;150;116;    
11.956;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;395;53;1;500;133;    ;0;150;88;1;150;116;    
11.987;    ;1;228;48;1;88;45;    ;0;394;53;1;500;133;    ;0;150;88;1;150;116;    
12.019;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;394;53;1;500;133;    ;1;150;116;    
12.057;    ;0;56;44;2;94;46;1;228;48;0;88;46;    ;0;394;55;1;500;136;    ;0;150;89;1;150;116;    
12.088;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;393;53;1;500;133;    ;0;150;89;1;150;115;    
12.120;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;393;53;1;500;133;    ;0;150;89;1;150;116;    
12.159;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;392;53;1;500;133;    ;0;150;89;1;150;116;    
12.188;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;392;55;1;500;136;    ;0;150;88;1;150;116;    
12.219;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;391;53;1;500;133;    ;0;150;89;1;150;116;    
12.255;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;391;53;1;500;133;    ;0;150;88;1;150;116;    
12.286;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;390;53;1;500;133;    ;0;150;87;1;150;116;    
12.318;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;390;53;1;500;133;    ;0;150;89;1;150;116;    
12.355;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;389;53;1;500;133;    ;0;150;87;1;150;116;    
12.388;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;389;53;1;500;131;    ;0;150;88;1;150;116;    
12.420;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;388;53;1;500;131;    ;0;150;87;1;150;116;    
12.457;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;388;55;1;500;136;    ;0;150;88;1;150;116;    
12.489;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;387;53;1;500;133;    ;0;150;88;1;150;116;    
12.520;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;387;53;1;500;133;    ;0;150;89;1;150;116;    
12.557;    ;0;56;45;1;94;46;1;228;48;1;88;45;    ;0;386;53;1;500;133;    ;0;150;88;1;150;116;    
12.590;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;386;53;1;500;131;    ;0;150;87;1;150;116;    
12.620;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;385;53;1;500;133;    ;0;150;89;1;150;116;    
12.657;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;385;53;1;500;133;    ;0;150;88;1;150;116;    
12.685;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;384;53;1;500;133;    ;0;150;88;1;150;116;    
12.726;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;384;53;1;500;133;    ;0;150;88;1;150;116;    
12.750;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;383;55;1;500;136;    ;0;150;88;1;150;116;    
12.783;    ;1;228;48;1;88;45;    ;0;383;53;1;500;133;    ;0;150;88;1;150;116;    
12.821;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;383;53;1;500;133;    ;1;150;116;    
12.852;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;382;53;1;500;133;    ;0;150;88;1;150;116;    
12.885;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;382;53;1;500;133;    ;0;150;88;1;150;116;    
12.917;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;381;53;1;500;133;    ;0;150;88;1;150;116;    
12.951;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;381;53;1;500;133;    ;0;150;87;1;150;116;    
12.988;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;380;53;1;500;133;    ;0;150;87;1;150;116;    
13.020;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;380;53;1;500;133;    ;0;150;87;1;150;116;    
13.058;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;379;53;1;500;133;    ;0;150;88;1;150;116;    
13.086;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;379;53;1;500;133;    ;0;150;89;1;150;116;    
13.121;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;378;53;1;500;133;    ;0;150;89;1;150;116;    
13.158;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;378;53;1;500;133;    ;0;150;87;1;150;116;    
13.189;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;377;53;1;500;133;    ;0;150;87;1;150;116;    
13.221;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;377;53;1;500;133;    ;0;150;87;1;150;116;    
13.257;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;376;53;1;500;133;    ;0;150;87;1;150;116;    
13.290;    ;1;228;48;1;88;45;    ;0;376;55;1;500;134;    ;0;150;88;1;150;116;    
13.321;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;376;55;1;500;134;    ;1;150;116;    
13.357;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;375;55;1;500;136;    ;0;150;88;1;150;116;    
13.389;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;375;53;1;500;133;    ;0;150;88;1;150;116;    
13.421;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;374;53;1;500;133;    ;0;150;88;1;150;116;    
13.457;    ;1;228;48;0;88;46;    ;0;374;53;1;500;133;    ;0;150;88;1;150;116;    
13.488;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;374;53;1;500;133;    ;1;150;115;    
13.521;    ;1;228;48;1;88;45;    ;0;373;53;1;500;133;    ;0;150;88;1;150;116;    
13.556;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;373;53;1;500;133;    ;1;150;116;    
13.588;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;373;53;1;500;133;    ;0;150;88;1;150;116;    
13.621;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;372;53;1;500;133;    ;0;150;88;1;150;116;    
13.657;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;372;55;1;500;136;    ;0;150;88;1;150;116;    
13.688;    ;1;228;48;1;88;45;    ;0;371;53;1;500;133;    ;0;150;88;1;150;116;    
13.719;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;371;53;1;500;133;    ;1;150;116;    
13.755;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;371;53;1;500;131;    ;0;150;88;1;150;116;    
13.787;    ;0;56;44;1;94;46;1;228;48;0;88;46;    ;0;370;53;1;500;133;    ;0;150;88;1;150;116;    
13.820;    ;0;56;45;1;94;46;1;228;48;1;88;45;    ;0;370;53;1;500;133;    ;0;150;88;1;150;115;    
13.865;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;369;53;1;500;133;    ;0;150;87;1;150;116;    
13.893;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;369;53;1;500;131;    ;0;150;89;1;150;116;    
13.913;    ;1;228;48;1;88;45;    ;0;368;55;1;500;136;    ;0;150;88;1;150;116;    
13.953;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;368;55;1;500;136;    ;1;150;116;    
13.986;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;368;53;1;500;133;    ;0;150;88;1;150;116;    
14.018;    ;1;228;48;1;88;45;    ;0;367;53;1;500;133;    ;0;150;88;1;150;116;    
14.054;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;367;53;1;500;133;    ;1;150;116;    
14.087;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;367;53;1;500;131;    ;0;150;88;1;150;116;    
14.120;    ;1;228;48;1;88;45;    ;0;366;53;1;500;133;    ;0;150;89;1;150;116;    
14.156;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;366;53;1;500;133;    ;1;150;116;    
14.188;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;366;53;1;500;133;    ;0;150;88;1;150;116;    
14.220;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;365;53;1;500;133;    ;0;150;88;1;150;116;    
14.256;    ;0;56;45;1;94;46;1;228;48;1;88;45;    ;0;365;55;1;500;136;    ;0;150;88;1;150;116;    
14.289;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;364;53;1;500;133;    ;0;150;88;1;150;116;    
14.321;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;364;53;1;500;133;    ;0;150;88;1;150;116;    
14.357;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;363;53;1;500;133;    ;0;150;88;1;150;116;    
14.388;    ;1;228;48;1;88;45;    ;0;363;53;1;500;133;    ;0;150;89;1;150;116;    
14.421;    ;0;56;44;1;94;46;1;228;48;0;88;46;    ;0;363;53;1;500;133;    ;1;150;116;    
14.458;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;362;53;1;500;133;    ;0;150;88;1;150;115;    
14.489;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;362;53;1;500;133;    ;0;150;88;1;150;116;    
14.521;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;361;53;1;500;133;    ;0;150;88;1;150;116;    
14.557;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;361;55;1;500;136;    ;0;150;88;1;150;116;    
14.590;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;360;53;1;500;133;    ;0;150;87;1;150;116;    
14.621;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;360;53;1;500;133;    ;0;150;88;1;150;116;    
14.657;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;359;53;1;500;131;    ;0;150;89;1;150;116;    
14.690;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;359;53;1;500;133;    ;0;150;89;1;150;116;    
14.721;    ;1;228;48;1;88;45;    ;0;358;53;1;500;133;    ;0;150;88;1;150;116;    
14.757;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;358;53;1;500;133;    ;1;150;116;    
14.790;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;358;55;1;500;136;    ;0;150;88;1;150;116;    
14.820;    ;0;56;44;1;94;46;1;228;48;0;88;46;    ;0;357;55;1;500;136;    ;0;150;89;1;150;116;    
14.858;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;357;53;1;500;131;    ;0;150;88;1;150;116;    
14.890;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;356;53;1;500;133;    ;0;150;87;1;150;116;    
14.920;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;356;53;1;500;133;    ;0;150;89;1;150;116;    
14.954;    ;1;228;48;1;88;45;    ;0;355;53;1;500;133;    ;0;150;88;1;150;116;    
14.991;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;355;53;1;500;133;    ;1;150;116;    
15.028;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;355;53;1;500;133;    ;0;150;88;1;150;116;    
15.054;    ;0;56;45;1;94;46;1;228;48;1;88;45;    ;0;354;53;1;500;133;    ;0;150;89;1;150;116;    
15.087;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;354;53;1;500;133;    ;0;150;88;1;150;116;    
15.119;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;353;53;1;500;133;    ;0;150;88;1;150;116;    
15.153;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;353;53;1;500;131;    ;0;150;87;1;150;116;    
15.187;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;352;53;1;500;133;    ;0;150;88;1;150;116;    
15.218;    ;1;228;48;1;88;45;    ;0;352;53;1;500;133;    ;0;150;88;1;150;116;    
15.256;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;352;53;1;500;133;    ;1;150;116;    
15.286;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;351;53;1;500;133;    ;0;150;87;1;150;116;    
15.320;    ;0;56;44;0;94;47;1;228;48;0;88;46;    ;0;351;53;1;500;133;    ;0;150;87;1;150;116;    
15.354;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;350;53;1;500;133;    ;0;150;87;1;150;115;    
15.386;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;350;53;1;500;133;    ;0;150;88;1;150;116;    
15.419;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;349;53;1;500;133;    ;0;150;88;1;150;116;    
15.454;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;349;53;1;500;133;    ;0;150;89;1;150;116;    
15.486;    ;0;56;45;0;94;47;1;228;48;1;88;45;    ;0;348;53;1;500;133;    ;0;150;87;1;150;116;    
15.523;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;348;53;1;500;133;    ;0;150;87;1;150;116;    
15.552;    ;0;56;45;0;94;47;1;228;48;1;88;45;    ;0;347;53;1;500;133;    ;0;150;87;1;150;116;    
15.587;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;347;53;1;500;133;    ;0;150;87;1;150;116;    
15.618;    ;1;228;48;1;88;45;    ;0;346;53;1;500;133;    ;0;150;88;1;150;116;    
15.657;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;346;53;1;500;133;    ;1;150;116;    
15.687;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;346;53;1;500;131;    ;0;150;89;1;150;116;    
15.719;    ;0;56;44;1;94;46;1;228;48;0;88;46;    ;0;345;53;1;500;133;    ;0;150;88;1;150;116;    
15.756;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;345;53;1;500;133;    ;0;150;88;1;150;115;    
15.788;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;344;53;1;500;133;    ;0;150;87;1;150;116;    
15.822;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;344;53;1;500;133;    ;0;150;87;1;150;116;    
15.856;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;343;53;1;500;133;    ;0;150;87;1;150;116;    
15.885;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;343;53;1;500;131;    ;0;150;87;1;150;116;    
15.919;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;342;53;1;500;131;    ;0;150;87;1;150;116;    
15.954;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;342;53;1;500;133;    ;0;150;88;1;150;116;    
15.988;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;341;53;1;500;133;    ;0;150;88;1;150;116;    
16.020;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;341;53;1;500;133;    ;0;150;87;1;150;116;    
16.057;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;340;53;1;500;133;    ;0;150;87;1;150;116;    
16.089;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;340;53;1;500;133;    ;0;150;87;1;150;116;    
16.119;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;339;53;1;500;133;    ;0;150;88;1;150;116;    
16.156;    ;0;56;44;0;94;47;1;228;48;0;88;46;    ;0;339;53;1;500;133;    ;0;150;87;1;150;116;    
16.188;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;338;53;1;500;133;    ;0;150;87;1;150;115;    
16.217;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;338;53;1;500;133;    ;0;150;87;1;150;116;    
16.257;    ;0;56;45;0;94;47;1;228;48;1;88;45;    ;0;337;53;1;500;133;    ;0;150;87;1;150;116;    
16.289;    ;1;228;48;1;88;45;    ;0;337;53;1;500;133;    ;0;150;87;1;150;116;    
16.321;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;337;53;1;500;133;    ;1;150;116;    
16.356;    ;1;228;48;1;88;45;    ;0;336;53;1;500;133;    ;0;150;88;1;150;116;    
16.389;    ;1;228;48;1;88;45;    ;0;336;53;1;500;133;    ;1;150;116;    
16.420;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;336;53;1;500;133;    ;1;150;116;    
16.457;    ;1;228;48;1;88;45;    ;0;336;53;1;500;133;    ;0;150;87;1;150;116;    
16.491;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;336;53;1;500;133;    ;1;150;116;    
16.518;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;335;55;1;500;136;    ;0;150;89;1;150;116;    
16.556;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;335;53;1;500;131;    ;0;150;89;1;150;117;    
16.586;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;334;55;1;500;136;    ;0;150;89;1;150;116;    
16.620;    ;0;56;44;2;93;46;1;228;48;1;88;45;    ;0;334;53;1;500;133;    ;0;150;89;1;150;117;    
16.657;    ;1;228;48;1;88;45;    ;0;333;53;1;500;133;    ;0;150;89;1;150;116;    
16.690;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;333;53;1;500;133;    ;1;150;116;    
16.721;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;333;53;1;500;133;    ;0;150;89;1;150;116;    
16.756;    ;1;228;48;1;88;45;    ;0;332;53;1;500;133;    ;0;150;89;1;150;116;    
16.789;    ;1;228;48;1;88;45;    ;0;332;53;1;500;133;    ;1;150;116;    
16.821;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;332;53;1;500;133;    ;1;150;116;    
16.859;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;332;53;1;500;133;    ;0;150;88;1;150;116;    
16.889;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;331;53;1;500;131;    ;0;150;88;1;150;116;    
16.920;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;331;53;1;500;131;    ;0;150;87;1;150;116;    
16.955;    ;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;0;150;88;1;150;116;    
16.990;    ;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;1;150;116;    
17.021;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;1;150;116;    
17.059;    ;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;0;150;87;1;150;116;    
17.089;    ;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;1;150;116;    
17.116;    ;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;1;150;116;    
17.151;    ;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;1;150;116;    
17.182;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;330;53;1;500;133;    ;1;150;116;    
17.215;    ;1;228;48;1;88;45;    ;0;329;53;1;499;131;    ;0;150;88;1;150;116;    
17.250;    ;1;228;48;1;88;45;    ;0;329;53;1;499;131;    ;1;150;116;    
17.284;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;329;53;1;499;131;    ;1;150;116;    
17.317;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;329;53;1;499;133;    ;0;150;88;1;150;116;    
17.353;    ;0;56;44;1;93;46;1;228;48;1;88;45;    ;0;328;53;1;500;133;    ;0;150;88;1;150;116;    
17.388;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;328;53;1;500;133;    ;0;150;88;1;150;116;    
17.418;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;327;53;1;500;133;    ;0;150;88;1;150;116;    
17.456;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;327;53;1;500;133;    ;0;150;88;1;150;116;    
17.487;    ;1;228;48;0;88;46;    ;0;326;53;1;500;131;    ;0;150;88;1;150;116;    
17.519;    ;1;228;48;1;88;45;    ;0;326;53;1;500;131;    ;1;150;115;    
17.556;    ;1;228;48;1;88;45;    ;0;326;53;1;500;131;    ;1;150;116;    
17.584;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;326;53;1;500;131;    ;1;150;116;    
17.618;    ;1;228;48;1;88;45;    ;0;326;53;1;499;133;    ;0;150;87;1;150;116;    
17.649;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;326;53;1;499;133;    ;1;150;116;    
17.683;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;325;53;1;500;133;    ;0;150;87;1;150;116;    
17.713;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;325;53;1;500;133;    ;0;150;88;1;150;116;    
17.755;    ;0;56;44;2;94;46;1;228;48;1;88;45;    ;0;324;53;1;500;133;    ;0;150;88;1;150;116;    
17.786;    ;1;228;48;1;88;45;    ;0;324;53;1;500;133;    ;0;150;89;1;150;116;    
17.819;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;324;53;1;500;133;    ;1;150;116;    
17.854;    ;1;228;48;1;88;45;    ;0;323;53;1;500;133;    ;0;150;87;1;150;116;    
17.886;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;323;53;1;500;133;    ;1;150;116;    
17.918;    ;0;56;44;1;94;46;1;228;48;0;88;46;    ;0;323;53;1;500;133;    ;0;150;87;1;150;116;    
17.956;    ;1;228;48;1;88;45;    ;0;322;53;1;500;133;    ;0;150;88;1;150;115;    
17.989;    ;1;228;48;1;88;45;    ;0;322;53;1;500;133;    ;1;150;116;    
18.021;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;322;53;1;500;133;    ;1;150;116;    
18.049;    ;0;56;44;0;94;47;1;228;48;1;88;45;    ;0;322;53;1;500;133;    ;0;150;88;1;150;116;    
18.083;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;321;53;1;500;133;    ;0;150;87;1;150;116;    
18.119;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;321;53;1;500;133;    ;0;150;88;1;150;116;    
18.154;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;320;53;1;500;133;    ;0;150;88;1;150;116;    
18.186;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;320;55;1;500;136;    ;0;150;88;1;150;116;    
18.220;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;319;53;1;500;133;    ;0;150;88;1;150;117;    
18.253;    ;1;228;48;1;88;45;    ;0;319;53;1;500;133;    ;0;150;88;1;150;116;    
18.286;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;319;53;1;500;133;    ;1;150;116;    
18.320;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;318;53;1;500;133;    ;0;150;88;1;150;116;    
18.362;    ;1;228;48;1;88;45;    ;0;318;53;1;500;133;    ;0;150;88;1;150;116;    
18.394;    ;1;228;48;0;88;46;    ;0;318;53;1;500;133;    ;1;150;117;    
18.414;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;318;53;1;500;133;    ;1;150;116;    
18.452;    ;1;228;48;1;88;45;    ;0;317;53;1;500;131;    ;0;150;88;1;150;117;    
18.485;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;317;53;1;500;131;    ;1;150;116;    
18.517;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;317;55;1;500;136;    ;0;150;88;1;150;116;    
18.557;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;316;53;1;500;133;    ;0;150;88;1;150;117;    
18.588;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;316;55;1;500;136;    ;0;150;88;1;150;117;    
18.624;    ;0;56;44;1;94;46;1;228;48;1;88;45;    ;0;315;55;1;500;134;    ;0;150;88;1;150;117;    
