Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
3.112;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;300;200;    ;0;0;    ;353;190;90;35;115;192;272;351;    ;
3.137;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;106;1;0;125;    ;353;190;90;35;115;192;272;351;    ;
3.159;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;150;90;1;150;105;    ;353;190;90;35;115;192;272;351;    ;
3.184;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.212;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.242;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.280;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.320;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.348;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.379;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.415;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.443;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.480;    ;0;591;69;4;91;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.512;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.543;    ;0;591;69;4;91;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.579;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.613;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.644;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.682;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.713;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.744;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.782;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.812;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.844;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.880;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.913;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.944;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
3.987;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.016;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.044;    ;0;591;69;4;91;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.082;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.110;    ;0;591;69;4;91;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.142;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.179;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.212;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.244;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;190;272;351;    ;
4.279;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;152;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.315;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.344;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.380;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;190;272;351;    ;
4.414;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;152;    ;0;0;91;1;0;105;    ;353;190;90;35;115;190;272;351;    ;
4.445;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;152;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.481;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.513;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.545;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.580;    ;0;591;69;4;91;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.612;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.644;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.682;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.714;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.744;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.781;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.813;    ;0;591;69;4;91;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.845;    ;0;591;69;4;92;44;1;595;149;0;90;43;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.885;    ;0;591;69;4;92;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
4.911;    ;0;591;69;4;91;44;1;595;149;-1;90;42;    ;0;500;75;1;500;153;    ;0;0;91;1;0;105;    ;353;190;90;35;115;192;272;351;    ;
