Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.740;    ;0;667;66;2;0;0;1;666;151;1;0;0;2;638;294;0;95;43;    ;300;200;    ;0;0;    ;353;190;90;32;113;189;268;347;    ;
4.760;    ;0;667;66;1;0;0;1;666;151;6;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;228;    ;0;0;115;1;0;136;2;0;70;    ;353;190;90;32;113;189;268;348;    ;
4.779;    ;0;667;66;1;0;0;1;666;151;10;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;308;    ;0;0;86;1;0;112;2;0;89;    ;353;190;90;33;113;189;268;347;    ;
4.815;    ;0;667;66;1;0;0;1;666;151;11;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;307;    ;0;0;87;1;0;116;2;0;102;    ;353;190;90;33;113;189;268;347;    ;
4.858;    ;0;667;66;1;0;0;1;666;151;10;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;307;    ;0;0;87;1;0;117;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
4.879;    ;0;667;66;1;0;0;1;666;151;9;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;87;1;0;116;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
4.914;    ;0;667;66;1;0;0;1;666;151;9;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;87;1;0;115;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
4.949;    ;0;667;66;1;0;0;1;667;151;-2;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;87;1;0;115;2;0;102;    ;353;190;90;32;113;189;268;347;    ;
4.984;    ;0;667;66;2;0;0;1;666;151;0;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;307;    ;0;0;87;1;0;104;2;0;102;    ;353;190;90;32;113;189;268;348;    ;
5.020;    ;0;667;66;2;0;0;1;666;151;6;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;308;    ;0;0;87;1;0;106;2;0;102;    ;353;190;90;32;113;189;268;348;    ;
5.055;    ;0;667;66;1;0;0;1;666;151;10;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;308;    ;0;0;88;1;0;112;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
5.092;    ;0;667;66;1;0;0;1;666;151;15;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;308;    ;0;0;87;1;0;116;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
5.137;    ;0;667;66;0;0;0;1;666;151;14;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;87;1;0;121;2;0;102;    ;353;190;90;33;113;190;268;348;    ;
5.157;    ;0;667;66;0;0;0;1;666;151;13;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;86;1;0;120;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
5.179;    ;0;667;66;0;0;0;1;666;151;14;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;86;1;0;119;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
5.218;    ;0;667;66;0;0;0;1;666;151;12;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;86;1;0;120;2;0;102;    ;353;190;90;33;113;189;268;348;    ;
5.251;    ;0;667;66;1;0;0;1;666;151;10;0;0;2;638;294;0;95;43;    ;0;500;73;1;500;151;2;500;308;    ;0;0;86;1;0;118;2;0;102;    ;353;190;90;33;113;189;268;347;    ;
5.285;    ;0;667;66;1;0;0;1;666;151;3;0;0;2;638;294;0;94;43;    ;0;500;73;1;500;151;2;500;307;    ;0;0;87;1;0;116;2;0;102;    ;353;190;90;32;113;189;268;347;    ;
5.322;    ;0;667;66;2;0;0;1;667;151;-2;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;307;    ;0;0;87;1;0;109;2;0;102;    ;353;190;90;32;113;189;268;348;    ;
5.355;    ;0;667;66;2;0;0;1;667;151;-2;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;308;    ;0;0;87;1;0;104;2;0;102;    ;353;190;90;32;113;189;268;348;    ;
5.385;    ;0;667;66;2;0;0;1;667;151;-2;0;0;2;638;294;0;95;43;    ;0;500;72;1;500;151;2;500;308;    ;0;0;88;1;0;104;2;0;102;    ;353;190;90;32;113;189;268;348;    ;
