Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.636;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;300;200;    ;0;0;    
3.680;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;499;240;1;500;240;    ;0;150;102;1;150;116;    ;648;55;28
3.721;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;150;106;1;150;121;    ;648;55;28
3.767;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;64;98;1;57;122;    ;647;48;27
3.814;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;60;97;1;58;122;    ;648;55;28
3.859;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;62;97;1;61;122;    ;648;55;28
3.904;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;64;98;1;62;122;    ;647;48;27
3.954;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;66;98;1;64;122;    ;647;48;27
4.003;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;68;97;1;66;122;    ;648;55;28
4.046;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;70;98;1;69;122;    ;647;48;27
4.101;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;72;97;1;70;122;    ;648;55;28
4.150;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;74;98;1;73;122;    ;647;48;26
4.202;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;77;98;1;75;122;    ;647;48;26
4.246;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;79;97;1;77;122;    ;648;55;28
4.291;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;81;97;1;79;122;    ;648;55;28
4.334;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;83;97;1;81;122;    ;648;55;28
4.379;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;85;97;1;83;122;    ;648;55;28
4.420;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;87;97;1;85;122;    ;648;55;28
4.460;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;88;97;1;86;122;    ;648;55;28
4.499;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;90;97;1;88;122;    ;648;55;28
4.540;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;92;97;1;90;122;    ;648;55;28
4.580;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;94;97;1;92;122;    ;648;55;28
4.621;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;95;97;1;93;122;    ;648;55;28
4.661;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;97;97;1;95;123;    ;648;55;28
4.708;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;99;97;1;97;122;    ;648;55;28
4.759;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;101;97;1;99;122;    ;648;55;28
4.804;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;103;97;1;101;122;    ;648;55;28
4.850;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;105;97;1;103;122;    ;648;55;28
4.895;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;107;97;1;105;122;    ;648;55;28
4.945;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;109;97;1;107;122;    ;648;55;28
4.989;    ;0;318;62;0;98;51;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;111;97;1;109;122;    ;648;55;28
5.035;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;113;98;1;111;122;    ;647;48;26
5.081;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;115;97;1;113;122;    ;648;55;28
5.124;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;117;97;1;115;122;    ;648;55;28
5.166;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;119;98;1;116;122;    ;647;48;26
5.207;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;121;97;1;118;122;    ;648;55;28
5.247;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;123;98;1;120;122;    ;647;48;26
5.288;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;124;98;1;122;122;    ;647;48;26
5.330;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;126;97;1;123;122;    ;648;55;28
5.371;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;128;97;1;125;122;    ;648;55;28
5.411;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;130;97;1;127;123;    ;648;55;28
5.452;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;132;97;1;129;122;    ;648;55;28
5.493;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;133;97;1;130;122;    ;648;55;28
5.532;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;135;97;1;132;123;    ;648;55;28
5.573;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;137;97;1;134;123;    ;648;55;28
5.613;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;139;98;1;136;122;    ;648;55;28
5.653;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;140;97;1;137;122;    ;648;55;28
5.693;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;249;    ;0;142;97;1;139;122;    ;648;55;28
5.733;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;161;1;500;246;    ;0;144;98;1;141;123;    ;648;55;28
5.774;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;146;97;1;142;122;    ;648;55;28
5.816;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;147;97;1;144;122;    ;648;55;28
5.857;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;149;97;1;146;122;    ;648;55;28
5.912;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;249;    ;0;150;98;1;148;122;    ;648;55;28
5.959;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;150;98;1;150;123;    ;648;55;28
5.999;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;150;97;1;150;122;    ;648;55;28
6.039;    ;0;318;62;0;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;150;97;1;150;123;    ;648;55;28
6.081;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;150;98;1;150;122;    ;647;48;26
6.121;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;162;1;500;246;    ;0;150;97;1;150;122;    ;648;55;28
6.161;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;249;    ;0;150;98;1;150;122;    ;648;55;28
6.203;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;150;97;1;150;123;    ;648;55;28
6.244;    ;0;318;62;-1;98;50;1;322;172;8;98;48;    ;0;500;159;1;500;246;    ;0;150;97;1;150;122;    ;648;55;28
