Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
0.847;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;300;200;    ;0;0;    ;320;177;90;33;117;197;284;    ;
0.865;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;150;115;1;0;136;    ;320;177;90;33;117;197;285;    ;
0.880;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;286;    ;
0.896;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;286;    ;
0.914;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
0.931;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
0.960;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.075;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.101;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.129;    ;0;289;121;1;94;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.153;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.176;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.205;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.229;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.251;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.273;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.301;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.337;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.366;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.406;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.450;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.506;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.535;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.553;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.585;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.619;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.664;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.702;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.725;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.751;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.785;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.806;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.835;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.869;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.918;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
1.951;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
1.985;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
2.007;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
2.035;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
2.064;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;286;    ;
2.101;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
2.134;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
2.165;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;285;    ;
2.202;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
2.236;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
2.266;    ;0;289;121;1;95;49;1;413;155;0;96;48;    ;0;250;100;1;350;250;    ;0;0;83;1;0;121;    ;320;177;90;33;117;197;284;    ;
