Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.505;    ;1;611;151;4;91;43;    ;300;200;    ;0;0;    
3.706;    ;1;611;151;4;91;44;    ;300;200;    ;0;0;    
3.708;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;125;    
3.709;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
3.710;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
3.711;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;85;    
3.712;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;85;    
3.728;    ;1;611;150;4;91;43;    ;1;500;70;    ;1;0;85;    
3.769;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
3.801;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;85;    
3.834;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
3.872;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;85;    
3.904;    ;1;611;151;4;90;44;    ;1;500;70;    ;1;0;85;    
3.936;    ;1;611;151;4;91;44;    ;1;500;73;    ;1;0;85;    
3.977;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;85;    
4.008;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.033;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.070;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.103;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.134;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.171;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.203;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.234;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.270;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.304;    ;1;611;150;4;92;44;    ;1;500;70;    ;1;0;85;    
4.335;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.372;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.404;    ;1;611;150;4;91;44;    ;1;500;73;    ;1;0;85;    
4.436;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.471;    ;1;611;150;4;91;43;    ;1;500;70;    ;1;0;85;    
4.498;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.527;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.563;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.595;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
4.633;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.672;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.697;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
4.729;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.766;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.799;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
4.827;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.862;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.901;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.928;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
4.964;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.001;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.034;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.066;    ;1;611;150;4;91;44;    ;1;500;73;    ;1;0;85;    
5.102;    ;1;611;150;4;91;44;    ;1;500;67;    ;1;0;85;    
5.129;    ;1;611;150;4;92;44;    ;1;500;73;    ;1;0;85;    
5.169;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.202;    ;1;611;151;4;91;44;    ;1;500;70;    ;1;0;85;    
5.236;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.273;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.304;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.334;    ;1;611;150;4;92;44;    ;1;500;70;    ;1;0;85;    
5.372;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.401;    ;1;611;150;4;91;43;    ;1;500;70;    ;1;0;85;    
5.429;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
5.468;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.503;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.535;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.571;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.603;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.634;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.672;    ;1;611;150;4;92;44;    ;1;500;70;    ;1;0;85;    
5.704;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
5.736;    ;1;611;150;4;91;43;    ;1;500;70;    ;1;0;85;    
5.772;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
5.805;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.836;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.872;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.905;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
5.935;    ;1;611;150;4;92;44;    ;1;500;70;    ;1;0;85;    
5.972;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
6.004;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
6.036;    ;1;611;150;4;92;44;    ;1;500;70;    ;1;0;85;    
6.072;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
6.104;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
6.136;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
6.171;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
6.204;    ;1;611;150;4;91;43;    ;1;500;70;    ;1;0;85;    
6.236;    ;1;611;150;3;91;43;    ;1;500;70;    ;1;0;85;    
6.272;    ;1;611;150;4;91;44;    ;1;500;70;    ;1;0;85;    
6.304;    ;1;610;151;3;91;43;    ;1;500;70;    ;1;0;85;    
6.336;    ;1;610;151;4;91;44;    ;1;500;70;    ;1;0;85;    
6.372;    ;1;610;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.405;    ;1;610;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.436;    ;1;610;151;4;92;44;    ;1;500;73;    ;1;0;85;    
6.472;    ;1;609;151;4;91;44;    ;1;500;70;    ;1;0;85;    
6.501;    ;1;609;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.542;    ;1;609;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.570;    ;1;609;150;4;91;43;    ;1;500;70;    ;1;0;85;    
6.600;    ;1;608;151;4;91;43;    ;1;500;70;    ;1;0;85;    
6.635;    ;1;608;150;3;91;43;    ;1;500;73;    ;1;0;85;    
6.672;    ;1;608;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.704;    ;1;607;151;4;91;43;    ;1;500;70;    ;1;0;85;    
6.736;    ;1;607;150;3;91;43;    ;1;500;70;    ;1;0;85;    
6.772;    ;1;606;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.804;    ;1;606;150;4;92;44;    ;1;500;70;    ;1;0;85;    
6.836;    ;1;605;151;4;91;44;    ;1;500;70;    ;1;0;85;    
6.873;    ;1;605;151;4;92;44;    ;1;500;70;    ;1;0;85;    
6.904;    ;1;604;151;4;92;43;    ;1;500;70;    ;1;0;85;    
6.936;    ;1;604;150;3;91;43;    ;1;500;70;    ;1;0;85;    
6.972;    ;1;603;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.004;    ;1;602;151;4;91;44;    ;1;500;70;    ;1;0;85;    
7.036;    ;1;602;150;3;91;43;    ;1;500;70;    ;1;0;85;    
7.072;    ;1;601;150;4;91;43;    ;1;500;70;    ;1;0;85;    
7.104;    ;1;600;151;4;91;44;    ;1;500;70;    ;1;0;85;    
7.135;    ;1;599;151;3;91;43;    ;1;500;70;    ;1;0;85;    
7.173;    ;1;599;150;3;92;43;    ;1;500;70;    ;1;0;85;    
7.204;    ;1;598;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.236;    ;1;597;151;4;91;44;    ;1;500;70;    ;1;0;85;    
7.271;    ;1;596;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.305;    ;1;595;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.333;    ;1;594;151;3;91;43;    ;1;500;70;    ;1;0;85;    
7.372;    ;1;593;151;3;91;43;    ;1;500;70;    ;1;0;85;    
7.405;    ;1;592;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.436;    ;1;591;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.473;    ;1;590;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.505;    ;1;589;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.537;    ;1;588;150;4;91;43;    ;1;500;70;    ;1;0;85;    
7.576;    ;1;586;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.600;    ;1;585;151;4;91;43;    ;1;500;70;    ;1;0;85;    
7.630;    ;1;584;151;4;90;43;    ;1;500;70;    ;1;0;85;    
7.672;    ;1;583;150;4;90;43;    ;1;500;70;    ;1;0;85;    
7.696;    ;1;581;151;4;90;43;    ;1;500;73;    ;1;0;85;    
7.728;    ;1;580;151;4;90;43;    ;1;500;70;    ;1;0;85;    
7.763;    ;1;579;151;3;90;43;    ;1;500;70;    ;1;0;85;    
7.803;    ;1;577;151;4;90;43;    ;1;500;70;    ;1;0;85;    
7.835;    ;1;576;151;4;90;43;    ;1;500;70;    ;1;0;85;    
7.873;    ;1;575;151;3;90;43;    ;1;500;70;    ;1;0;85;    
7.904;    ;1;573;151;4;90;43;    ;1;500;70;    ;1;0;85;    
7.928;    ;1;572;151;3;90;43;    ;1;500;67;    ;1;0;85;    
7.963;    ;1;570;151;4;89;43;    ;1;500;70;    ;1;0;85;    
7.996;    ;1;569;150;4;91;43;    ;1;500;70;    ;1;0;85;    
8.028;    ;1;567;151;3;89;43;    ;1;500;70;    ;1;0;85;    
8.064;    ;1;565;151;3;90;43;    ;1;500;70;    ;1;0;85;    
8.095;    ;1;564;150;4;89;43;    ;1;500;70;    ;1;0;85;    
8.127;    ;1;562;151;3;90;43;    ;1;500;70;    ;1;0;85;    
8.164;    ;1;561;151;4;90;43;    ;1;500;67;    ;1;0;85;    
8.196;    ;1;559;151;4;90;43;    ;1;500;67;    ;1;0;85;    
8.228;    ;1;557;151;3;90;43;    ;1;500;70;    ;1;0;85;    
8.264;    ;1;555;151;4;90;43;    ;1;500;70;    ;1;0;85;    
8.301;    ;1;554;151;4;90;43;    ;1;500;70;    ;1;0;85;    
8.334;    ;1;552;151;3;90;43;    ;1;500;70;    ;1;0;85;    
8.372;    ;1;550;151;3;90;43;    ;1;500;70;    ;1;0;85;    
8.405;    ;1;548;151;4;90;43;    ;1;500;71;    ;1;0;85;    
8.434;    ;1;546;151;4;89;43;    ;1;499;68;    ;1;0;85;    
8.471;    ;1;545;151;4;90;43;    ;1;499;68;    ;1;0;85;    
8.505;    ;1;543;150;4;90;43;    ;1;498;71;    ;1;0;85;    
8.537;    ;1;541;151;3;90;43;    ;1;498;70;    ;1;0;85;    
8.579;    ;1;539;151;4;90;43;    ;1;497;67;    ;1;0;85;    
8.608;    ;1;537;151;4;89;43;    ;1;497;68;    ;1;0;85;    
8.634;    ;1;535;151;4;89;43;    ;1;496;68;    ;1;0;85;    
8.671;    ;1;533;151;4;89;43;    ;1;496;68;    ;1;0;85;    
8.703;    ;1;531;151;4;89;43;    ;1;495;67;    ;1;0;85;    
8.735;    ;1;529;151;4;89;43;    ;1;495;68;    ;1;0;85;    
8.772;    ;1;527;151;4;89;43;    ;1;494;68;    ;1;0;85;    
8.804;    ;1;524;151;3;89;43;    ;1;494;68;    ;1;0;85;    
8.837;    ;1;522;151;3;89;43;    ;1;493;68;    ;1;0;85;    
8.874;    ;1;520;151;4;89;43;    ;1;493;68;    ;1;0;85;    
8.905;    ;1;518;151;4;90;43;    ;1;492;68;    ;1;0;85;    
8.937;    ;1;515;151;4;90;43;    ;1;492;68;    ;1;0;85;    
8.970;    ;1;513;151;4;89;43;    ;1;491;68;    ;1;0;85;    
9.004;    ;1;511;151;4;89;43;    ;1;491;68;    ;1;0;85;    
9.037;    ;1;509;151;3;89;43;    ;1;490;68;    ;1;0;85;    
9.073;    ;1;506;151;4;89;43;    ;1;490;68;    ;1;0;85;    
9.105;    ;1;504;151;4;89;43;    ;1;489;68;    ;1;2;85;    
9.137;    ;1;502;151;4;89;43;    ;1;489;68;    ;1;0;85;    
9.173;    ;1;499;151;4;89;43;    ;1;488;68;    ;1;1;85;    
9.205;    ;1;497;151;4;89;43;    ;1;488;71;    ;1;1;85;    
9.237;    ;1;494;151;4;89;43;    ;1;487;68;    ;1;3;85;    
9.273;    ;1;492;151;4;89;43;    ;1;487;68;    ;1;4;85;    
9.305;    ;1;489;151;4;89;43;    ;1;486;68;    ;1;4;85;    
9.336;    ;1;487;151;4;89;43;    ;1;486;68;    ;1;6;85;    
9.374;    ;1;484;151;4;89;43;    ;1;485;68;    ;1;7;85;    
9.405;    ;1;482;151;4;89;43;    ;1;485;68;    ;1;6;85;    
9.437;    ;1;479;151;4;89;43;    ;1;484;68;    ;1;9;89;    
9.473;    ;1;477;151;4;89;43;    ;1;484;68;    ;1;9;89;    
9.508;    ;1;474;151;4;89;43;    ;1;483;68;    ;1;9;89;    
9.535;    ;1;471;151;4;89;43;    ;1;483;68;    ;1;11;93;    
9.573;    ;1;469;151;4;89;43;    ;1;482;68;    ;1;19;100;    
9.605;    ;1;466;151;4;88;43;    ;1;482;68;    ;1;9;89;    
9.637;    ;1;463;151;4;89;43;    ;1;481;68;    ;1;18;99;    
9.673;    ;1;461;151;4;89;43;    ;1;481;68;    ;1;16;98;    
9.705;    ;1;458;151;4;88;43;    ;1;480;68;    ;1;16;98;    
9.737;    ;1;455;151;4;88;43;    ;1;480;68;    ;1;18;99;    
9.776;    ;1;453;151;4;88;43;    ;1;479;68;    ;1;23;101;    
9.808;    ;1;450;151;4;88;43;    ;1;479;68;    ;1;15;97;    
9.835;    ;1;447;150;4;88;43;    ;1;478;68;    ;1;25;102;    
10.236;    ;1;418;150;3;87;41;    ;1;478;68;    ;    
10.304;    ;1;414;150;4;88;42;    ;1;477;68;    ;    
10.337;    ;1;413;150;3;88;42;    ;1;477;70;    ;1;39;105;    
10.374;    ;1;412;150;4;88;42;    ;1;476;68;    ;1;38;104;    
10.405;    ;1;412;149;4;88;42;    ;1;476;70;    ;1;34;104;    
10.437;    ;1;412;149;4;88;42;    ;1;475;68;    ;1;35;104;    
10.470;    ;1;412;149;5;88;42;    ;1;475;70;    ;1;31;104;    
10.504;    ;1;413;148;4;88;42;    ;1;474;70;    ;1;35;105;    
10.536;    ;1;415;148;5;87;42;    ;1;474;70;    ;1;27;103;    
10.573;    ;1;417;147;5;87;42;    ;1;473;70;    ;1;26;104;    
10.605;    ;1;419;147;5;88;42;    ;1;473;70;    ;1;22;103;    
10.637;    ;1;422;146;5;88;42;    ;1;472;70;    ;1;24;103;    
10.672;    ;1;425;146;5;88;42;    ;1;472;70;    ;1;15;99;    
10.704;    ;1;428;145;5;88;42;    ;1;471;70;    ;1;18;101;    
10.736;    ;1;431;144;5;88;43;    ;1;471;70;    ;1;11;95;    
10.772;    ;1;434;144;5;88;42;    ;1;470;70;    ;1;14;99;    
10.804;    ;1;438;143;5;88;42;    ;1;470;70;    ;1;10;94;    
10.836;    ;1;441;142;5;88;42;    ;1;469;70;    ;1;7;88;    
10.874;    ;1;445;142;2;87;42;    ;1;469;70;    ;1;5;85;    
10.904;    ;1;448;141;0;87;43;    ;1;468;70;    ;1;5;85;    
10.936;    ;1;451;140;0;87;43;    ;1;468;70;    ;1;1;85;    
10.973;    ;1;454;139;0;88;42;    ;1;467;70;    ;1;4;85;    
11.004;    ;1;457;139;0;87;42;    ;1;467;70;    ;1;0;85;    
11.035;    ;1;459;138;0;87;41;    ;1;466;70;    ;1;0;85;    
11.073;    ;1;462;137;0;87;40;    ;1;466;70;    ;1;0;85;    
11.104;    ;1;464;136;0;87;40;    ;1;465;70;    ;1;0;85;    
11.136;    ;1;466;135;0;86;38;    ;1;465;70;    ;1;0;85;    
11.170;    ;1;467;134;0;87;37;    ;1;464;70;    ;1;0;85;    
11.204;    ;1;469;133;0;86;37;    ;1;464;70;    ;1;0;85;    
11.236;    ;1;469;132;0;88;37;    ;1;463;70;    ;1;0;85;    
11.272;    ;1;470;131;0;88;36;    ;1;463;70;    ;1;0;85;    
11.304;    ;1;470;130;15;88;42;    ;1;462;70;    ;1;0;85;    
11.335;    ;1;469;129;17;88;43;    ;1;462;70;    ;1;0;85;    
11.371;    ;1;469;129;14;88;42;    ;1;461;70;    ;1;7;104;    
11.404;    ;1;468;128;14;88;43;    ;1;461;70;    ;1;0;85;    
11.436;    ;1;466;127;14;88;42;    ;1;460;70;    ;1;7;101;    
11.472;    ;1;465;127;16;88;43;    ;1;460;70;    ;1;8;104;    
11.972;    ;1;412;124;14;86;41;    ;1;459;70;    ;    
12.003;    ;1;408;124;14;86;42;    ;1;459;72;    ;1;45;116;    
12.036;    ;1;403;124;14;86;42;    ;1;458;72;    ;1;50;116;    
12.072;    ;1;399;124;14;86;42;    ;1;458;72;    ;1;51;116;    
12.103;    ;1;394;124;15;87;42;    ;1;457;72;    ;1;52;116;    
12.136;    ;1;390;124;15;87;42;    ;1;457;70;    ;1;56;117;    
12.171;    ;1;386;124;16;87;42;    ;1;456;70;    ;1;57;117;    
12.204;    ;1;384;123;16;88;43;    ;1;456;72;    ;1;55;118;    
12.236;    ;1;383;123;16;87;43;    ;1;455;72;    ;1;53;118;    
12.272;    ;1;383;122;16;87;43;    ;1;455;72;    ;1;46;118;    
12.304;    ;1;384;121;16;87;43;    ;1;454;72;    ;1;46;118;    
12.336;    ;1;386;119;14;87;43;    ;1;454;72;    ;1;38;118;    
12.373;    ;1;389;118;14;87;43;    ;1;453;72;    ;1;38;116;    
12.404;    ;1;393;116;14;87;43;    ;1;453;72;    ;1;30;115;    
12.436;    ;1;397;114;14;87;43;    ;1;452;72;    ;1;26;115;    
12.473;    ;1;401;112;14;87;43;    ;1;452;72;    ;1;21;114;    
12.504;    ;1;406;110;13;87;43;    ;1;451;72;    ;1;25;115;    
12.535;    ;1;412;108;13;88;43;    ;1;451;72;    ;1;12;110;    
12.572;    ;1;417;106;12;87;43;    ;1;450;72;    ;1;9;109;    
12.604;    ;1;423;103;12;87;43;    ;1;450;67;    ;1;10;109;    
12.636;    ;1;428;101;12;87;43;    ;1;449;67;    ;1;5;102;    
12.672;    ;1;434;100;11;87;43;    ;1;449;67;    ;1;1;85;    
12.704;    ;1;439;98;11;86;43;    ;1;448;67;    ;1;1;85;    
12.736;    ;1;444;96;11;85;43;    ;1;448;67;    ;1;0;85;    
12.772;    ;1;450;94;15;86;42;    ;1;447;67;    ;1;0;85;    
12.804;    ;1;454;93;0;86;35;    ;1;447;72;    ;1;0;85;    
12.836;    ;1;459;91;0;86;38;    ;1;446;70;    ;1;0;85;    
12.873;    ;1;463;90;0;87;39;    ;1;446;70;    ;1;0;85;    
12.905;    ;1;467;88;0;87;41;    ;1;445;70;    ;1;0;85;    
12.937;    ;1;470;86;0;87;44;    ;1;445;70;    ;1;0;85;    
12.973;    ;1;473;84;13;88;43;    ;1;444;70;    ;1;0;85;    
13.005;    ;1;475;82;14;88;43;    ;1;444;70;    ;1;0;85;    
13.037;    ;1;477;80;15;88;43;    ;1;443;70;    ;1;0;85;    
13.072;    ;1;479;78;16;89;43;    ;1;443;67;    ;1;0;85;    
13.105;    ;1;480;76;17;89;43;    ;1;442;67;    ;1;0;85;    
13.137;    ;1;481;74;18;88;43;    ;1;442;70;    ;1;0;85;    
13.173;    ;1;481;72;18;89;43;    ;1;441;70;    ;1;0;85;    
13.205;    ;1;481;70;19;89;43;    ;1;441;70;    ;1;0;85;    
13.236;    ;1;481;68;20;89;43;    ;1;440;70;    ;1;0;125;    
13.273;    ;1;480;66;19;88;42;    ;1;440;70;    ;1;0;125;    
13.304;    ;1;479;65;20;89;43;    ;1;439;72;    ;1;0;125;    
13.336;    ;1;478;63;21;89;43;    ;1;439;70;    ;1;0;125;    
13.372;    ;1;476;61;21;89;42;    ;1;438;70;    ;1;0;125;    
13.404;    ;1;474;60;22;88;43;    ;1;438;70;    ;1;0;125;    
13.437;    ;1;471;59;22;89;42;    ;1;437;70;    ;1;2;125;    
13.473;    ;1;469;58;21;89;42;    ;1;437;70;    ;1;3;125;    
13.505;    ;1;466;57;21;89;43;    ;1;436;70;    ;1;3;125;    
13.536;    ;1;463;56;20;88;43;    ;1;436;70;    ;1;4;125;    
13.572;    ;1;459;56;20;88;42;    ;1;435;70;    ;1;10;125;    
13.605;    ;1;455;55;20;88;43;    ;1;435;70;    ;1;9;125;    
13.637;    ;1;451;55;20;88;43;    ;1;434;70;    ;1;16;125;    
