Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
13.464;    ;1;611;130;-12;104;50;    ;0;518;246;1;368;146;    ;    
13.664;    ;0;398;197;37;179;75;    ;0;518;246;1;368;146;    ;    
13.764;    ;1;121;269;32;52;69;    ;0;518;246;1;368;146;    ;    
13.964;    ;0;180;303;12;198;73;    ;0;518;246;1;368;146;    ;    
14.064;    ;0;412;168;1;143;27;1;149;57;15;189;36;    ;0;518;246;1;368;146;    ;    
14.264;    ;1;427;24;-3;135;50;0;721;220;-10;88;30;    ;0;509;246;1;359;146;    ;    
14.364;    ;0;320;150;-16;61;78;1;227;24;23;20;83;    ;0;507;246;1;357;146;    ;    
14.564;    ;0;321;61;23;100;70;    ;0;506;246;1;356;146;    ;    
14.864;    ;1;15;390;28;139;36;    ;0;506;246;1;356;146;    ;    
14.964;    ;0;371;199;-34;112;17;1;618;140;-31;34;52;    ;0;506;246;1;356;146;    ;    
15.164;    ;0;517;250;3;148;47;1;711;215;-17;112;12;    ;0;500;246;1;350;146;    ;    
15.264;    ;0;527;17;28;139;55;    ;0;498;246;1;348;146;    ;    
15.364;    ;1;290;253;-37;152;70;    ;0;498;246;1;348;146;    ;    
15.664;    ;0;111;319;-7;107;86;1;45;213;-33;72;91;    ;0;498;246;1;348;146;    ;    
15.864;    ;0;686;51;1;61;38;1;471;231;15;70;69;    ;0;493;246;1;343;146;    ;    
15.964;    ;1;425;152;-16;138;45;    ;0;491;246;1;341;146;    ;    
16.064;    ;0;416;67;35;174;98;    ;0;491;246;1;341;146;    ;    
16.164;    ;0;253;264;-2;152;93;0;674;228;-14;187;79;    ;0;491;246;1;341;146;    ;    
16.264;    ;0;590;383;-10;106;14;    ;0;488;246;0;338;146;    ;    
16.364;    ;1;164;291;-24;54;88;    ;0;488;246;0;338;146;    ;    
16.464;    ;0;21;287;-13;35;87;    ;0;488;246;0;338;146;    ;    
16.564;    ;0;738;31;-7;101;87;    ;0;488;246;0;338;146;    ;    
16.664;    ;1;192;369;21;106;56;    ;0;488;246;0;338;146;    ;    
16.764;    ;1;28;66;-34;196;84;    ;0;488;246;0;338;146;    ;    
16.864;    ;0;484;399;-34;161;69;    ;0;488;246;0;338;146;    ;    
16.964;    ;0;272;64;18;118;94;    ;0;488;246;0;338;146;    ;    
17.064;    ;1;732;391;20;116;46;    ;0;488;246;0;338;146;    ;    
17.164;    ;0;102;80;23;175;13;    ;0;488;246;0;338;146;    ;    
17.264;    ;1;138;393;-40;42;94;1;135;321;-32;61;16;    ;0;488;246;0;338;146;    ;    
17.364;    ;1;625;286;-14;68;65;0;520;194;-36;172;75;    ;1;477;246;1;327;146;    ;    
17.464;    ;0;114;326;19;99;86;1;696;170;-22;39;100;    ;0;476;246;1;326;146;    ;    
17.564;    ;1;385;379;31;33;86;    ;0;475;246;1;325;146;    ;    
17.664;    ;0;305;8;17;69;29;    ;0;475;246;1;325;146;    ;    
17.764;    ;1;516;305;-18;155;79;    ;0;475;246;1;325;146;    ;    
17.864;    ;0;526;373;32;117;50;    ;0;475;246;1;325;146;    ;    
17.964;    ;1;543;58;-25;127;10;0;708;61;20;44;25;    ;0;475;246;1;325;146;    ;    
18.064;    ;1;471;75;21;182;62;1;2;366;-4;104;77;    ;0;470;246;1;320;146;    ;    
18.164;    ;0;81;164;9;55;52;    ;1;469;246;1;319;146;    ;    
18.364;    ;1;705;170;1;69;75;    ;1;469;246;1;319;146;    ;    
18.464;    ;0;267;267;-32;88;99;1;78;141;-40;188;100;    ;1;469;246;1;319;146;    ;    
18.564;    ;1;728;183;-39;46;55;0;694;41;-6;140;21;    ;0;465;246;1;315;146;    ;    
18.864;    ;0;39;1;-20;194;12;0;383;204;36;59;84;    ;0;464;246;1;314;146;    ;    
18.964;    ;0;196;238;-40;53;15;    ;0;461;245;0;311;145;    ;    
19.064;    ;1;649;248;-27;150;57;0;301;387;-31;103;29;    ;0;461;245;0;311;145;    ;    
19.164;    ;1;451;93;4;164;62;    ;0;459;246;1;309;146;    ;    
19.264;    ;0;459;138;10;101;41;    ;0;459;246;1;309;146;    ;    
19.364;    ;1;570;104;33;195;35;1;223;71;14;93;69;    ;0;459;246;1;309;146;    ;    
19.464;    ;0;256;353;-37;55;40;    ;1;456;245;1;306;145;    ;    
19.564;    ;1;733;285;-32;177;17;    ;1;456;245;1;306;145;    ;    
19.664;    ;1;507;388;-3;113;11;1;42;41;4;14;67;    ;1;456;245;1;306;145;    ;    
19.764;    ;1;396;142;38;75;34;    ;1;453;246;1;303;146;    ;    
19.864;    ;1;540;145;-3;55;71;    ;1;453;246;1;303;146;    ;    
20.064;    ;0;189;292;26;128;95;0;478;98;-21;162;78;    ;1;453;246;1;303;146;    ;    
20.164;    ;1;20;17;-12;41;85;0;377;95;12;65;48;    ;0;449;246;0;299;146;    ;    
20.264;    ;0;386;214;6;88;27;0;229;148;8;175;82;    ;0;448;246;1;298;146;    ;    
20.364;    ;0;310;137;-32;82;49;    ;0;447;246;0;297;146;    ;    
20.464;    ;1;127;174;21;59;48;    ;0;447;246;0;297;146;    ;    
20.864;    ;0;210;239;-6;24;20;    ;0;447;246;0;297;146;    ;    
21.064;    ;0;78;119;-5;110;73;    ;0;447;246;0;297;146;    ;    
21.164;    ;0;579;137;-28;165;43;    ;0;447;246;0;297;146;    ;    
21.364;    ;0;318;78;-34;61;68;0;664;245;1;159;93;    ;0;447;246;0;297;146;    ;    
21.564;    ;1;290;160;31;167;83;    ;0;436;245;0;286;145;    ;    
21.664;    ;1;637;224;6;85;84;0;151;66;37;136;35;    ;0;436;245;0;286;145;    ;    
21.764;    ;1;242;50;2;196;76;1;644;380;-34;29;35;    ;0;433;245;1;283;145;    ;    
21.864;    ;1;647;391;2;49;39;    ;1;432;246;1;282;146;    ;    
22.064;    ;0;457;355;-26;132;15;    ;1;432;246;1;282;146;    ;    
22.264;    ;1;99;257;21;90;67;0;102;131;-16;13;24;    ;1;432;246;1;282;146;    ;    
22.664;    ;0;554;51;2;192;44;0;622;269;30;128;94;    ;0;427;246;1;277;146;    ;    
22.764;    ;1;73;370;15;140;64;    ;0;423;246;0;273;146;    ;    
22.864;    ;0;686;369;12;164;80;1;725;240;1;102;34;    ;0;423;246;0;273;146;    ;    
22.964;    ;0;555;241;12;127;13;0;312;83;3;157;61;    ;0;421;246;1;271;146;    ;    
23.064;    ;0;600;126;-24;126;80;    ;0;420;246;0;270;146;    ;    
23.264;    ;0;641;182;30;28;16;    ;0;420;246;0;270;146;    ;    
23.364;    ;0;313;311;-19;176;64;0;722;399;5;86;45;    ;0;420;246;0;270;146;    ;    
23.464;    ;0;243;125;-11;181;47;1;713;42;-33;32;74;    ;0;416;246;0;266;146;    ;    
23.564;    ;0;211;149;30;14;49;1;266;86;27;39;46;    ;0;415;246;1;265;146;    ;    
23.664;    ;1;573;24;9;121;72;1;283;320;-28;42;67;    ;0;414;246;1;264;146;    ;    
23.764;    ;0;10;363;30;42;37;0;586;184;14;110;78;    ;1;413;246;1;263;146;    ;    
24.064;    ;0;725;80;40;152;70;1;702;51;10;185;16;    ;0;412;246;0;262;146;    ;    
24.264;    ;0;221;190;34;169;29;    ;0;409;245;1;259;145;    ;    
24.364;    ;1;397;353;25;75;99;    ;0;409;245;1;259;145;    ;    
24.764;    ;0;505;314;11;79;61;    ;0;409;245;1;259;145;    ;    
24.864;    ;0;482;119;35;126;54;0;187;14;16;150;96;    ;0;409;245;1;259;145;    ;    
25.064;    ;1;444;295;18;94;86;1;246;219;-32;184;90;    ;0;401;246;0;251;146;    ;    
25.264;    ;1;567;253;-17;140;15;0;344;9;-1;178;96;    ;1;399;246;1;249;146;    ;    
25.364;    ;1;736;315;30;145;63;0;547;114;-36;91;51;    ;0;397;246;1;247;146;    ;    
25.464;    ;1;488;315;25;106;67;    ;0;396;245;1;246;145;    ;    
25.564;    ;0;452;75;15;41;12;    ;0;396;245;1;246;145;    ;    
25.664;    ;1;171;138;4;196;39;    ;0;396;245;1;246;145;    ;    
25.864;    ;1;155;269;-32;175;32;    ;0;396;245;1;246;145;    ;    
25.964;    ;1;149;55;1;74;36;0;523;20;-37;59;47;    ;0;396;245;1;246;145;    ;    
26.064;    ;1;423;280;13;117;26;    ;0;390;246;1;240;146;    ;    
26.164;    ;0;686;233;-5;90;66;    ;0;390;246;1;240;146;    ;    
26.264;    ;1;214;18;-22;71;28;    ;0;390;246;1;240;146;    ;    
26.364;    ;1;543;339;-5;182;36;0;640;127;-7;161;49;    ;0;390;246;1;240;146;    ;    
26.464;    ;1;570;137;-36;16;100;0;151;44;-19;121;58;    ;0;386;245;1;236;145;    ;    
26.564;    ;1;499;123;-15;60;45;    ;0;385;246;1;235;146;    ;    
26.764;    ;1;271;290;10;50;34;0;426;71;8;75;76;    ;0;385;246;1;235;146;    ;    
26.964;    ;0;423;290;17;130;53;    ;0;382;246;1;232;146;    ;    
27.164;    ;0;410;131;3;61;16;    ;0;382;246;1;232;146;    ;    
27.464;    ;0;403;398;35;108;86;    ;0;382;246;1;232;146;    ;    
27.564;    ;0;644;91;-36;168;77;0;431;106;22;88;37;    ;0;382;246;1;232;146;    ;    
27.664;    ;1;149;156;30;188;67;    ;0;374;246;0;224;146;    ;    
27.764;    ;0;185;312;-28;111;34;    ;0;374;246;0;224;146;    ;    
27.964;    ;1;718;269;-8;45;58;    ;0;374;246;0;224;146;    ;    
28.064;    ;0;482;302;0;60;51;0;474;118;33;166;38;    ;0;374;246;0;224;146;    ;    
28.264;    ;0;436;190;-37;121;57;    ;0;369;246;0;219;146;    ;    
28.364;    ;1;235;396;-14;188;50;    ;0;369;246;0;219;146;    ;    
