Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
4.447;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;    
4.473;    ;0;419;209;0;89;38;    ;300;200;    ;0;0;66;    
4.497;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.519;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.554;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.586;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.614;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.646;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.677;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.714;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.745;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.783;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.834;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.851;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.880;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.916;    ;0;419;209;0;89;38;    ;300;200;    ;0;0;66;    
4.950;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
4.983;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.019;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.052;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.084;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.121;    ;0;419;209;0;89;38;    ;300;200;    ;0;0;66;    
5.153;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.185;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.221;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.253;    ;0;419;209;0;89;38;    ;300;200;    ;0;0;66;    
5.285;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.321;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.353;    ;0;419;209;0;89;41;    ;300;200;    ;0;0;66;    
5.385;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.419;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.453;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.484;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.521;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.552;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.583;    ;0;419;209;0;89;41;    ;300;200;    ;0;0;66;    
5.621;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.653;    ;0;419;209;0;89;41;    ;300;200;    ;0;0;66;    
5.685;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.721;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.751;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.785;    ;0;419;209;0;89;38;    ;300;200;    ;0;0;66;    
5.821;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.853;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.885;    ;0;419;209;0;89;37;    ;300;200;    ;0;0;66;    
5.921;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.953;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
5.986;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.022;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.055;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.083;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.119;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.153;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.184;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.221;    ;0;419;209;0;89;38;    ;300;200;    ;0;0;66;    
6.253;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.285;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.321;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
6.353;    ;0;419;209;0;88;35;    ;300;200;    ;0;0;66;    
