Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.004;    ;0;597;237;-4;92;43;1;453;176;1;87;43;    ;300;200;    ;0;0;    
3.022;    ;0;597;237;-4;92;43;1;453;176;1;88;43;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    ;685;188;26
3.057;    ;0;597;237;-5;92;43;1;453;176;1;87;43;    ;0;550;290;1;400;80;    ;0;150;94;1;0;63;    ;684;188;25
3.089;    ;0;597;237;-5;92;43;1;453;176;1;88;43;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;25
3.121;    ;0;597;237;-4;92;43;1;453;176;1;87;43;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;685;188;26
3.157;    ;0;597;237;-4;92;43;1;453;176;1;88;43;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;25
3.189;    ;0;597;237;-5;92;43;1;453;176;1;87;43;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;25
3.221;    ;0;599;237;-6;92;43;1;453;176;1;88;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;25
3.258;    ;0;602;237;-6;91;43;1;453;176;1;88;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;26
3.289;    ;0;604;238;-6;91;43;1;453;175;1;87;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;685;188;26
3.321;    ;0;606;238;-6;91;43;1;453;175;1;87;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;25
3.358;    ;0;607;239;-7;91;43;1;453;176;1;87;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;26
3.389;    ;0;609;239;-7;91;43;1;453;175;1;88;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;26
3.421;    ;0;609;239;-7;91;43;1;453;175;1;88;42;    ;0;550;290;1;400;80;    ;0;0;137;1;0;63;    ;684;188;25
