Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.501;    ;0;561;233;0;89;42;1;453;175;1;87;43;    ;300;200;    ;0;0;    
3.518;    ;0;561;233;0;89;42;1;453;175;1;87;43;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    ;660;191;25
3.555;    ;0;561;233;0;91;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;150;97;1;0;63;    ;660;191;25
3.587;    ;0;561;233;0;90;42;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.656;    ;0;561;233;0;90;42;1;453;175;1;88;42;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.688;    ;0;561;233;0;90;43;1;453;175;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.721;    ;0;562;233;-1;90;43;1;453;175;1;87;42;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.757;    ;0;566;234;-1;90;42;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.787;    ;0;568;234;-2;91;42;1;453;175;1;88;42;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.819;    ;0;570;234;-1;90;43;1;453;175;1;88;42;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.857;    ;0;571;234;-2;90;43;1;453;175;1;88;42;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.887;    ;0;572;234;-2;90;43;1;453;175;1;87;42;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.920;    ;0;573;234;-2;90;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.956;    ;0;573;234;-2;90;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
3.987;    ;0;573;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.020;    ;0;572;234;-2;91;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.055;    ;0;572;234;-2;91;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.088;    ;0;572;234;-2;91;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.119;    ;0;572;234;-2;91;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.156;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.187;    ;0;572;234;-2;90;43;1;453;175;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.220;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.256;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.287;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.319;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.355;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.387;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.420;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.455;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.487;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.519;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.555;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.587;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.619;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.655;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.687;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.718;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.753;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.786;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.817;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.859;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.893;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.918;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.953;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
4.985;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.017;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.053;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.085;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.117;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.153;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.184;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.217;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.253;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.285;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.317;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.353;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.385;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.417;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.453;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.485;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.516;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.555;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.587;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.619;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.655;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.687;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.719;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.755;    ;0;572;234;-2;91;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.787;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.819;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.855;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.887;    ;0;572;234;-2;90;43;1;453;176;1;87;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
5.919;    ;0;572;234;-2;90;43;1;453;176;1;88;43;    ;0;550;350;1;400;350;    ;0;0;137;1;0;143;    ;660;191;25
