Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
0.846;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;300;200;    ;0;0;    ;320;177;90;32;122;200;284;    ;
0.956;    ;0;267;127;-10;95;49;1;388;284;68;0;0;    ;0;250;100;1;350;250;    ;0;150;115;1;150;101;    ;320;177;90;32;122;200;284;    ;
0.983;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.008;    ;0;267;127;-10;95;49;1;388;284;78;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.067;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.177;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.204;    ;0;267;127;-10;95;49;1;388;284;68;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.231;    ;0;267;127;-10;95;49;1;388;284;69;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.256;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.286;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.308;    ;0;267;127;-10;95;49;1;388;284;70;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.326;    ;0;267;127;-9;0;0;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;200;284;    ;
1.346;    ;0;267;127;-9;0;0;1;388;284;68;0;0;    ;0;250;100;1;350;250;    ;0;0;72;1;0;136;    ;320;177;90;32;200;284;    ;
1.367;    ;0;267;127;-10;95;49;1;388;284;77;0;0;    ;0;250;100;1;350;250;    ;0;0;72;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.386;    ;0;267;127;-10;95;49;1;388;284;68;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.409;    ;0;267;127;-10;95;49;1;388;284;78;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
1.440;    ;0;267;127;-10;95;49;1;388;284;70;0;0;    ;0;250;100;1;350;250;    ;0;0;71;1;0;136;    ;320;177;90;32;122;200;284;    ;
