Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
6.965;    ;4;429;54;104;0;0;    ;4;473;75;    ;    ;353;190;90;35;115;189;272;350;    ;
6.996;    ;4;429;54;109;0;0;    ;4;472;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.027;    ;4;429;54;109;0;0;    ;4;472;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.064;    ;4;429;54;109;0;0;    ;4;471;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.095;    ;4;429;54;109;0;0;    ;4;471;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.128;    ;4;429;54;104;0;0;    ;4;470;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.171;    ;4;429;54;109;0;0;    ;4;470;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.195;    ;4;429;54;110;0;0;    ;4;469;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.225;    ;4;429;54;109;0;0;    ;4;469;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.262;    ;4;429;54;109;0;0;    ;4;468;75;    ;    ;353;190;90;35;115;189;272;350;    ;
7.295;    ;4;429;54;107;0;0;    ;4;468;75;    ;    ;353;190;90;35;115;189;273;350;    ;
7.328;    ;4;429;54;104;0;0;    ;4;467;75;    ;    ;353;190;90;35;115;189;273;350;    ;
7.364;    ;4;429;54;109;0;0;    ;4;467;75;    ;    ;353;190;90;35;116;190;273;350;    ;
7.395;    ;4;429;54;110;0;0;    ;4;466;75;    ;    ;353;190;90;35;116;190;273;350;    ;
7.427;    ;4;429;54;112;0;0;    ;4;466;75;    ;    ;353;190;90;35;115;190;273;350;    ;
7.465;    ;4;429;54;111;0;0;    ;4;465;75;    ;    ;353;190;90;33;115;190;273;350;    ;
7.495;    ;4;429;54;116;0;0;    ;4;465;75;    ;    ;353;190;90;33;115;190;273;350;    ;
7.528;    ;4;429;54;114;0;0;    ;4;464;74;    ;    ;353;190;90;33;115;190;273;350;    ;
14.270;    ;1;445;64;175;0;0;    ;4;464;74;    ;    ;353;190;90;36;116;189;273;350;    ;
14.293;    ;1;445;64;176;0;0;    ;1;500;152;    ;    ;353;190;90;35;116;189;273;350;    ;
14.326;    ;1;445;64;175;0;0;    ;1;499;75;    ;    ;353;190;90;35;116;189;273;350;    ;
14.362;    ;1;445;64;175;0;0;    ;1;499;75;    ;    ;353;190;90;35;116;189;273;350;    ;
14.395;    ;1;445;64;174;0;0;    ;1;498;75;    ;    ;353;190;90;35;116;189;273;350;    ;
14.427;    ;1;445;64;175;0;0;    ;1;498;75;    ;    ;353;190;90;35;116;189;273;350;    ;
14.464;    ;1;445;64;175;0;0;    ;1;497;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.495;    ;1;445;64;175;0;0;    ;1;497;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.526;    ;1;445;64;175;0;0;    ;1;496;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.564;    ;1;445;64;175;0;0;    ;1;496;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.597;    ;1;445;64;175;0;0;    ;1;495;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.625;    ;1;445;64;175;0;0;    ;1;495;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.664;    ;1;445;64;175;0;0;    ;1;494;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.692;    ;1;445;64;175;0;0;    ;1;494;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.723;    ;1;445;64;175;0;0;    ;1;493;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.760;    ;1;445;64;175;0;0;    ;1;493;75;    ;    ;353;190;90;35;115;189;272;350;    ;
14.794;    ;1;445;64;175;0;0;    ;1;492;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.825;    ;1;445;64;175;0;0;    ;1;492;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.860;    ;1;445;64;175;0;0;    ;1;491;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.893;    ;1;445;64;175;0;0;    ;1;491;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.923;    ;1;445;64;175;0;0;    ;1;490;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.959;    ;1;445;64;175;0;0;    ;1;490;75;    ;    ;353;190;90;35;115;189;273;350;    ;
14.992;    ;1;445;64;176;0;0;    ;1;489;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.025;    ;1;445;64;175;0;0;    ;1;489;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.062;    ;1;445;64;175;0;0;    ;1;488;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.096;    ;1;445;64;176;0;0;    ;1;488;75;    ;    ;353;190;90;35;116;189;273;350;    ;
15.127;    ;1;445;64;176;0;0;    ;1;487;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.163;    ;1;445;64;176;0;0;    ;1;487;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.195;    ;1;445;64;176;0;0;    ;1;486;75;    ;    ;353;190;90;35;116;189;273;350;    ;
15.226;    ;1;445;64;176;0;0;    ;1;486;75;    ;    ;353;190;90;35;116;189;273;350;    ;
15.263;    ;1;445;64;174;0;0;    ;1;485;75;    ;    ;353;190;90;35;116;189;273;350;    ;
15.296;    ;1;445;64;176;0;0;    ;1;485;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.328;    ;1;445;64;176;0;0;    ;1;484;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.365;    ;1;445;64;175;0;0;    ;1;484;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.396;    ;1;445;64;176;0;0;    ;1;483;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.428;    ;1;445;64;175;0;0;    ;1;483;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.464;    ;1;445;64;175;0;0;    ;1;482;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.496;    ;1;445;64;175;0;0;    ;1;482;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.527;    ;1;445;64;175;0;0;    ;1;481;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.565;    ;1;445;64;175;0;0;    ;1;481;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.596;    ;1;445;64;175;0;0;    ;1;480;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.628;    ;1;445;64;175;0;0;    ;1;480;75;    ;    ;353;190;90;35;115;189;273;350;    ;
15.664;    ;1;445;64;175;0;0;    ;1;479;75;    ;    ;353;190;90;35;115;189;272;350;    ;
15.696;    ;1;445;64;175;0;0;    ;1;479;75;    ;    ;353;190;90;35;115;189;273;350;    ;
