Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
4.164;    ;0;538;72;-4;0;0;1;533;121;58;0;0;    ;300;200;    ;0;0;    
4.185;    ;0;538;73;-4;0;0;1;533;121;64;0;0;    ;0;499;74;1;500;161;    ;0;0;98;1;0;125;    ;542;100;51;542;100;51
4.205;    ;0;538;73;-4;0;0;1;533;121;57;0;0;    ;0;500;161;1;500;334;    ;0;150;83;1;150;125;    ;542;100;50;542;100;50
4.230;    ;0;538;73;-5;0;0;1;533;121;64;0;0;    ;0;500;247;1;500;247;    ;0;0;93;1;0;125;    ;542;100;50;542;100;50
4.269;    ;0;538;73;-6;0;0;1;533;121;57;0;0;    ;0;500;247;1;500;334;    ;0;0;102;1;0;125;    ;542;100;50;542;100;50
4.292;    ;0;538;72;-4;0;0;1;533;121;56;0;0;    ;0;500;247;1;500;334;    ;0;0;101;1;0;125;    ;542;100;50;542;100;50
4.331;    ;0;538;72;-4;0;0;1;533;121;56;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;542;100;50;542;100;50
4.364;    ;0;538;72;-3;0;0;1;533;121;57;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;542;100;50;542;100;50
4.402;    ;0;538;72;-4;0;0;1;533;121;57;0;0;    ;0;500;247;1;500;334;    ;0;0;104;1;0;125;    ;542;100;50;542;100;50
4.436;    ;0;538;72;-4;0;0;1;533;121;56;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;542;100;50;542;100;50
4.463;    ;0;538;72;-4;0;0;1;533;121;66;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;542;100;50;542;100;50
4.496;    ;0;539;73;-4;0;0;1;533;121;68;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;542;100;50;542;100;50
4.537;    ;0;541;72;-4;0;0;1;533;120;-1;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;542;100;51;542;100;51
4.566;    ;0;544;71;-1;0;0;1;536;121;-1;0;0;    ;0;500;247;1;500;334;    ;0;0;103;1;0;125;    ;544;100;50;544;100;50
4.596;    ;0;546;72;-5;0;0;1;538;121;-5;0;0;    ;0;500;161;1;500;334;    ;0;0;106;1;0;125;    ;547;101;51;547;101;51
4.635;    ;0;547;72;-9;0;0;1;539;121;-2;0;0;    ;0;500;247;1;500;247;    ;0;0;92;1;0;125;    ;549;101;50;549;101;50
4.664;    ;0;547;72;77;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;98;1;0;119;    ;549;101;50;549;101;50
4.696;    ;0;547;72;79;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.734;    ;0;546;72;80;0;0;1;539;122;-1;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.765;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.797;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.834;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.866;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.898;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.934;    ;0;546;72;78;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.967;    ;0;546;72;78;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
4.999;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.036;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.068;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.100;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.136;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.164;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.195;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.235;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.263;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.293;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.332;    ;0;546;72;78;0;0;1;539;122;-2;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.364;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.397;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.434;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.466;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.495;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.534;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.566;    ;0;546;72;77;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.596;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.631;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.666;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.698;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.735;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.766;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.799;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.835;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.866;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.898;    ;0;546;72;78;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.934;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.969;    ;0;546;72;75;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
5.995;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.032;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.066;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.098;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.134;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.166;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.198;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.236;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.268;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.299;    ;0;546;72;78;0;0;1;539;122;-4;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.335;    ;0;546;72;78;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.367;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.396;    ;0;546;72;77;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
6.430;    ;0;546;72;76;0;0;1;539;122;-3;0;0;    ;0;500;247;1;500;334;    ;0;0;106;1;0;125;    ;549;101;50;549;101;50
