Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.571;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;    
3.590;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.606;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.622;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.658;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.688;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.719;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.758;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.790;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.820;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.856;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.895;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.925;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.963;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
3.994;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
4.034;    ;0;637;66;0;90;47;    ;300;200;    ;0;0;106;    
4.060;    ;0;636;65;0;91;47;    ;300;200;    ;0;0;106;    
4.091;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
4.123;    ;0;636;65;0;91;47;    ;300;200;    ;0;0;106;    
4.162;    ;0;637;65;0;91;47;    ;300;200;    ;0;0;106;    
4.192;    ;0;637;66;0;90;47;    ;300;200;    ;0;0;106;    
4.223;    ;0;636;65;0;91;47;    ;300;200;    ;0;0;106;    
4.264;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
4.293;    ;0;637;65;0;91;47;    ;300;200;    ;0;0;106;    
4.327;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
4.362;    ;0;636;65;0;91;47;    ;300;200;    ;0;0;106;    
4.391;    ;0;637;66;0;91;47;    ;300;200;    ;0;0;106;    
4.424;    ;0;637;66;0;90;47;    ;300;200;    ;0;0;106;    
4.461;    ;0;637;65;0;91;47;    ;300;200;    ;0;0;106;    
4.491;    ;0;637;66;0;90;47;    ;300;200;    ;0;0;106;    
