Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.004;    ;0;569;266;-1;91;43;1;572;106;-1;100;45;    ;300;200;    ;0;0;    
3.023;    ;0;569;266;-1;91;43;1;572;106;0;97;46;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.054;    ;0;569;266;-1;91;43;1;573;107;0;93;46;    ;0;550;246;1;400;146;    ;0;150;96;1;0;143;    
3.090;    ;0;569;266;-1;91;43;1;572;107;1;94;47;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.122;    ;0;569;266;-1;91;43;1;572;106;-1;97;46;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.155;    ;0;569;266;-1;91;43;1;572;106;1;96;48;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.191;    ;0;569;266;-1;91;43;1;573;106;2;96;48;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.223;    ;0;569;266;-1;91;43;1;573;106;0;99;46;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.254;    ;0;569;266;-1;91;43;1;572;106;-1;103;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.290;    ;0;569;266;-1;91;43;1;572;106;-1;109;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.322;    ;0;569;266;-1;91;43;1;573;106;-2;102;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.354;    ;0;569;266;-1;91;43;1;572;106;-1;107;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.390;    ;0;569;266;-1;91;43;1;572;106;-2;109;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.423;    ;0;569;266;-1;91;43;1;572;106;-2;107;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.455;    ;0;569;266;-1;91;43;1;572;106;-2;103;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.491;    ;0;569;266;-1;91;43;1;572;106;-1;103;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.522;    ;0;569;266;-1;91;43;1;571;106;-1;102;44;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.554;    ;0;569;266;-1;91;43;1;569;106;2;104;44;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.591;    ;0;569;266;-1;91;43;1;566;105;8;107;47;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.623;    ;0;569;266;-1;91;43;1;564;105;9;106;47;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.655;    ;0;569;266;-1;91;43;1;562;105;11;109;47;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.691;    ;0;569;266;-1;91;43;1;560;104;12;113;47;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.723;    ;0;569;266;-1;91;43;1;559;104;13;113;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.755;    ;0;569;266;-1;91;43;1;558;102;14;113;44;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.791;    ;0;569;266;-1;91;43;1;556;102;16;111;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.823;    ;0;569;266;-1;91;43;1;555;103;17;110;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.855;    ;0;569;266;-1;91;43;1;553;103;21;111;44;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.891;    ;0;569;266;-1;91;43;1;551;102;22;111;44;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.923;    ;0;569;266;-1;91;43;1;550;102;24;112;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
3.955;    ;0;569;266;-1;91;43;1;550;101;26;112;45;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
3.991;    ;0;569;266;-1;91;43;1;550;100;28;112;45;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
4.023;    ;0;569;266;-1;91;43;1;550;99;-90;0;0;    ;0;550;245;1;400;145;    ;0;0;57;1;0;143;    
4.055;    ;0;569;266;-1;91;43;1;551;97;-90;0;0;    ;0;550;246;1;400;146;    ;0;0;57;1;0;103;    
4.091;    ;0;569;266;-1;91;43;1;552;93;-90;0;0;    ;0;550;246;1;400;146;    ;0;0;57;1;0;103;    
4.123;    ;0;569;266;-1;91;43;1;555;88;-90;0;0;    ;0;550;246;1;400;146;    ;0;0;57;1;0;103;    
4.154;    ;0;569;266;-1;91;43;1;559;82;-90;0;0;    ;0;550;245;1;400;145;    ;0;0;57;1;0;103;    
4.191;    ;0;569;266;-1;91;43;1;563;72;39;118;46;    ;0;550;246;1;400;146;    ;0;0;57;1;0;103;    
4.223;    ;0;569;266;-1;91;43;1;568;61;-90;0;0;    ;0;550;246;1;400;146;    ;0;0;57;1;0;143;    
4.255;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;1;0;103;    
4.296;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.324;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.355;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.391;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.423;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.455;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.490;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.522;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.554;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.590;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.622;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.654;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.690;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.723;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.754;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.790;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.822;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.854;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.891;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.922;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.954;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
4.991;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.022;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.054;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.090;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.122;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.154;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.191;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.222;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.255;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.290;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.323;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.354;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.390;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.422;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.454;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.490;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.522;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.555;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.590;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.622;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.654;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.690;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.722;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.754;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.790;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.823;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.854;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.891;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.922;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.954;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
5.990;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
6.022;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
6.054;    ;0;569;266;-1;91;43;    ;0;550;246;1;400;146;    ;0;0;57;    
