Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.778;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;300;200;    ;0;0;    ;    ;
5.187;    ;1;638;165;0;95;43;    ;0;500;74;1;500;153;    ;    ;353;190;90;33;115;192;272;349;    ;639;164;47;622;58;47;
5.223;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;1;0;110;    ;353;190;90;34;115;192;272;349;    ;622;57;48;
5.259;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.294;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.324;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.362;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.395;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.425;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;350;    ;
5.463;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.493;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.524;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.556;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.591;    ;0;621;47;0;94;38;1;638;164;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.626;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;111;    ;353;190;90;34;115;192;272;349;    ;
5.661;    ;0;621;47;0;94;38;1;638;165;0;94;44;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.693;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
5.724;    ;0;621;47;0;94;38;1;638;165;0;95;45;    ;0;500;74;1;500;153;    ;0;0;89;1;0;110;    ;353;190;90;34;115;192;272;349;    ;
