4.489;    ;0;615;74;0;89;44;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
4.527;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
4.559;    ;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
4.590;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
4.626;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;193;272;349;    ;
4.658;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
4.689;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
4.727;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
4.759;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
4.791;    ;1;631;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
4.827;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
4.860;    ;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;348;    ;
4.891;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
4.928;    ;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
4.960;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
4.992;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.028;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.059;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
5.092;    ;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
5.128;    ;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;1;0;108;    ;353;190;90;35;114;192;272;350;    ;
5.157;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;1;0;108;    ;353;190;90;35;114;193;272;349;    ;
5.189;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
5.227;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;191;272;349;    ;
5.258;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.289;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
5.326;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
5.359;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
5.391;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.427;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.459;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.487;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
5.527;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
5.553;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;193;272;349;    ;
5.587;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.620;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.655;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;191;272;349;    ;
5.694;    ;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
5.728;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;152;    ;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
5.762;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.784;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.821;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.861;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
5.887;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.922;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
5.956;    ;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
5.989;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
6.025;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;350;    ;
6.058;    ;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.090;    ;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.126;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.161;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;191;272;349;    ;
6.189;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.225;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
6.257;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
6.290;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;348;    ;
6.326;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
6.358;    ;0;615;74;0;89;44;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.391;    ;0;615;74;0;89;44;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.425;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;191;272;350;    ;
6.457;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.489;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
6.527;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.558;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.586;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.624;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.655;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.688;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.726;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.758;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.790;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.828;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;191;272;349;    ;
6.852;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.883;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
6.921;    ;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
6.953;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
6.988;    ;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.023;    ;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
7.056;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
7.090;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.123;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
7.156;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.189;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;193;272;349;    ;
7.222;    ;0;615;74;0;90;45;1;631;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
7.260;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;192;272;349;    ;
7.293;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
7.328;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.361;    ;0;615;74;0;90;45;1;631;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
7.393;    ;0;615;74;0;90;45;1;631;147;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
7.430;    ;0;615;74;0;90;45;1;630;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;350;    ;
7.454;    ;0;615;74;0;91;45;1;630;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;350;    ;
7.486;    ;0;614;74;0;91;45;1;630;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
7.523;    ;0;614;74;0;91;45;1;630;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
7.557;    ;0;614;74;0;91;45;1;630;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
7.590;    ;0;613;74;0;90;45;1;629;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;350;    ;
7.627;    ;0;613;74;0;91;45;1;629;148;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.655;    ;0;613;74;0;91;45;1;629;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.691;    ;0;613;74;0;90;45;1;628;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
7.722;    ;0;612;74;0;90;45;1;628;148;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
7.755;    ;0;612;74;0;91;45;1;628;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
7.789;    ;0;612;73;0;90;45;1;627;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
7.830;    ;0;611;74;0;91;45;1;627;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
7.857;    ;0;611;74;0;91;45;1;626;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
7.889;    ;0;610;74;0;90;45;1;626;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
7.924;    ;0;610;74;0;90;45;1;626;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
7.959;    ;0;609;74;0;91;45;1;625;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
7.991;    ;0;609;74;0;91;45;1;624;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
8.026;    ;0;608;74;0;91;45;1;624;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
8.059;    ;0;608;74;0;90;45;1;623;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
8.090;    ;0;607;74;0;91;45;1;623;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
8.123;    ;0;606;74;0;91;45;1;622;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
8.154;    ;0;606;74;0;90;45;1;621;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
8.186;    ;0;605;74;0;90;44;1;620;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
8.226;    ;0;604;74;0;91;45;1;620;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
8.259;    ;0;604;74;0;90;45;1;619;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;350;    ;
8.291;    ;0;603;74;0;90;45;1;618;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
8.326;    ;0;602;74;0;91;45;1;617;148;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
8.360;    ;0;601;74;0;91;45;1;616;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
8.391;    ;0;600;74;0;91;45;1;616;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
8.427;    ;0;599;74;0;90;45;1;615;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
8.460;    ;0;598;74;0;90;45;1;614;147;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
8.490;    ;0;597;74;0;90;45;1;613;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
8.527;    ;0;596;74;0;89;44;1;612;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;193;272;350;    ;
8.556;    ;0;595;74;0;90;45;1;611;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
8.591;    ;0;594;74;0;89;44;1;610;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
8.622;    ;0;593;74;0;90;45;1;609;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
8.658;    ;0;592;74;0;89;44;1;607;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
8.691;    ;0;591;74;0;89;44;1;606;148;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
8.724;    ;0;590;74;0;90;44;1;605;148;3;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
8.759;    ;0;589;74;0;90;44;1;604;148;3;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;350;    ;
8.790;    ;0;587;74;0;90;44;1;603;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;109;    ;353;190;90;35;114;191;272;350;    ;
8.827;    ;0;586;74;0;90;44;1;601;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;348;    ;
8.858;    ;0;585;74;0;90;45;1;600;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;349;    ;
8.890;    ;0;583;74;0;90;45;1;599;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
8.926;    ;0;582;74;0;90;44;1;598;147;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
8.960;    ;0;581;74;0;90;45;1;596;148;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;192;272;349;    ;
8.991;    ;0;579;74;0;90;45;1;595;148;2;90;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;107;    ;353;190;90;35;114;192;272;350;    ;
9.027;    ;0;578;74;0;91;45;1;593;148;2;91;43;    ;0;500;74;1;500;153;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
9.058;    ;0;576;74;0;90;45;1;592;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;350;    ;
9.092;    ;0;575;74;0;90;44;1;590;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
9.127;    ;0;573;74;0;90;45;1;589;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;349;    ;
9.159;    ;0;572;74;0;90;45;1;587;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
9.191;    ;0;570;74;0;90;45;1;586;147;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
9.228;    ;0;569;74;0;91;45;1;584;148;3;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
9.259;    ;0;567;74;0;90;45;1;582;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
9.292;    ;0;565;74;0;91;45;1;581;147;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
9.328;    ;0;563;74;0;90;45;1;579;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;35;114;191;272;349;    ;
9.360;    ;0;562;74;0;90;45;1;577;148;2;91;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;35;114;191;272;350;    ;
9.391;    ;0;560;74;0;91;45;1;575;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;34;114;191;272;350;    ;
9.427;    ;0;558;74;0;91;45;1;574;147;3;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;34;114;191;272;350;    ;
9.459;    ;0;556;74;0;90;45;1;572;147;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;109;    ;353;190;90;34;114;191;272;348;    ;
9.491;    ;0;555;74;0;90;45;1;570;148;3;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;34;114;191;272;350;    ;
9.527;    ;0;552;74;0;90;45;1;568;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;108;    ;353;190;90;34;114;191;272;349;    ;
9.559;    ;0;551;74;0;91;45;1;566;148;2;90;43;    ;0;500;74;1;500;152;    ;0;0;86;1;0;107;    ;353;190;90;34;114;191;272;349;    ;
