3.003;595;88
3.025;595;88
3.059;595;88
3.092;595;88
3.124;595;88
3.159;595;88
3.192;595;88
3.224;595;88
3.259;595;88
3.291;595;88
3.324;595;88
3.361;595;88
3.392;595;88
3.425;595;88
3.461;595;88
3.492;595;88
3.522;595;88
3.559;595;88
3.593;595;88
3.625;595;88
3.659;595;88
3.692;595;88
3.724;595;88
3.759;595;88
3.792;595;88
3.825;595;88
3.859;595;88
3.892;595;88
3.924;595;88
3.961;595;88
3.992;595;88
4.025;595;88
4.061;595;88
4.092;595;88
4.123;595;88
4.160;595;88
4.192;595;88
4.224;595;88
4.261;595;88
4.292;595;88
4.324;595;88
4.359;595;88
4.392;595;88
4.425;595;88
4.462;595;88
4.492;595;88
4.525;595;88
4.559;595;88
4.592;595;88
4.625;595;88
4.660;595;88
4.691;595;88
4.725;595;88
4.759;595;88
4.796;595;88
4.826;595;88
4.859;595;88
4.893;595;88
4.925;595;88
4.960;595;88
4.992;595;88
5.025;595;88
5.060;595;88
5.092;595;88
5.124;595;88
5.160;595;88
5.192;595;88
5.226;595;88
5.261;595;88
5.295;595;88
5.325;595;88
5.362;595;88
5.394;595;88
5.425;595;88
5.462;595;88
5.493;595;88
5.525;595;88
5.562;595;88
5.593;595;88
5.625;595;88
5.661;595;88
5.693;595;88
5.726;595;88
5.760;595;88
5.792;595;88
5.825;595;88
5.862;595;88
5.893;595;88
5.925;595;88
5.959;595;88
5.992;595;88
6.025;595;88
6.059;595;88
6.093;595;88
6.125;595;88
6.159;595;88
6.194;595;88
6.225;595;88
6.262;595;88
6.293;595;88
6.326;595;88
6.362;595;88
6.393;595;88
6.425;595;88
6.461;595;88
6.495;595;88
6.526;595;88
6.562;595;88
6.594;595;88
6.626;595;88
6.663;595;88
6.694;595;88
6.726;595;88
6.762;595;88
6.793;595;88
6.826;595;88
6.861;595;88
6.893;595;88
6.926;595;88
6.962;595;88
6.993;595;88
7.025;595;88
7.061;595;88
7.094;595;88
7.125;595;88
7.162;595;88
7.194;595;88
7.226;595;88
7.262;595;88
7.294;595;88
7.326;595;88
7.362;595;88
7.394;595;88
7.426;595;88
7.461;595;88
7.494;595;88
7.525;595;88
7.562;595;88
7.594;595;88
7.625;595;88
7.661;595;88
7.694;595;88
7.727;595;88
7.762;595;88
7.794;595;88
7.826;595;88
7.862;595;88
7.894;595;88
7.926;595;88
7.962;595;88
7.994;595;88
8.025;595;88
8.062;595;88
8.094;595;88
8.126;595;88
8.162;595;88
8.194;595;88
8.226;595;88
8.262;595;88
8.294;595;88
8.326;595;88
8.361;595;88
8.393;595;88
8.425;595;88
8.461;595;88
8.493;595;88
8.525;595;88
8.561;595;88
8.593;595;88
8.625;595;88
8.661;595;88
8.693;595;88
8.725;595;88
8.761;595;88
8.793;595;88
8.825;595;88
8.861;595;88
8.893;595;88
8.925;595;88
