Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.020;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;    
3.036;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.071;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
3.107;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
3.142;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.179;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.209;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
3.242;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.277;    ;0;591;133;5;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.307;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;98;1;0;123;    
3.342;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
3.379;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
3.411;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.443;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.487;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.516;    ;0;591;133;5;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
3.537;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;98;1;0;122;    
3.575;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.612;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.643;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
3.676;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
3.708;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
3.743;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
3.775;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
3.808;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
3.842;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
3.878;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.911;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
3.946;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
3.980;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
4.013;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
4.044;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;122;    
4.080;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
4.113;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
4.144;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
4.179;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
4.212;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
4.243;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;122;    
4.279;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
4.313;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
4.344;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
4.379;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
4.412;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
4.444;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
4.477;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;122;    
4.511;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
4.543;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
4.578;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
4.609;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
4.642;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
4.680;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
4.710;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
4.743;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
4.779;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
4.810;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
4.842;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
4.879;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
4.911;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
4.942;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
4.979;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
5.011;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.049;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.078;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.108;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.140;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;123;    
5.176;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.209;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.241;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
5.278;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
5.310;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
5.342;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
5.379;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
5.410;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
5.443;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
5.479;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
5.511;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;122;    
5.542;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.579;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.610;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
5.642;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
5.680;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.711;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.743;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.779;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.810;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;123;    
5.842;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
5.879;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
5.910;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
5.942;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
5.978;    ;0;591;133;5;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;122;    
6.011;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;98;1;0;123;    
6.042;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
6.079;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;122;    
6.110;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
6.143;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
6.179;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
6.210;    ;0;591;133;3;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
6.242;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;96;1;0;123;    
6.278;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
6.310;    ;0;591;133;3;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
6.341;    ;0;591;133;4;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;96;1;0;122;    
6.379;    ;0;591;133;4;92;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
6.411;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;122;    
6.443;    ;0;591;133;4;92;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
6.476;    ;0;591;133;4;93;45;1;496;55;1;89;44;    ;300;200;    ;0;0;97;1;0;123;    
6.510;    ;0;591;133;5;93;45;1;496;55;2;89;45;    ;300;200;    ;0;0;97;1;0;122;    
