Time (s);    ;car_position;   ;input;    ;command
3.490;    ;0;366;274;4;86;43;1;231;55;37;87;46;    ;300;200;    ;0;0
3.509;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;150;100;1;150;134
3.546;    ;0;366;274;4;87;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.579;    ;0;366;274;4;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.610;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.646;    ;0;366;274;5;87;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.678;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.710;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.746;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.778;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.811;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.846;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.878;    ;0;366;274;5;86;43;1;231;55;36;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.910;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.946;    ;0;366;274;4;86;43;1;231;55;36;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
3.978;    ;0;366;274;5;87;44;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.010;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.046;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.078;    ;0;366;274;4;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.110;    ;0;366;274;5;86;43;1;231;55;37;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.146;    ;0;366;274;4;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.178;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.210;    ;0;366;274;4;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.246;    ;0;366;274;5;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.278;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.310;    ;0;366;274;4;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.346;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.378;    ;0;366;274;5;87;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.410;    ;0;366;274;4;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.446;    ;0;366;274;5;87;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.478;    ;0;366;274;4;86;43;1;231;55;37;87;46;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
4.510;    ;0;366;274;5;86;43;1;231;55;36;87;47;    ;1;200;150;0;320;230;    ;0;0;57;1;0;137
