Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
2.864;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;300;200;    ;0;0;    
2.884;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;190;1;400;90;    ;1;0;125;    
2.914;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
2.952;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;189;1;400;89;    ;1;0;125;    
2.984;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
3.016;    ;0;650;126;-90;0;0;1;587;74;20;91;44;    ;0;550;190;1;400;90;    ;1;0;125;    
3.052;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
3.084;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;190;1;400;90;    ;1;0;125;    
3.116;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;189;1;400;89;    ;1;0;125;    
3.152;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
3.952;    ;0;650;126;-90;0;0;1;588;74;20;92;44;    ;0;550;190;1;400;90;    ;    
3.984;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;189;1;400;89;    ;1;0;125;    
4.023;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;189;1;400;89;    ;1;0;125;    
4.053;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;189;1;400;89;    ;1;0;125;    
4.084;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.116;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.152;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.184;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.216;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.252;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.284;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.316;    ;0;650;126;-90;0;0;1;587;74;20;92;44;    ;0;550;190;1;400;90;    ;1;0;125;    
4.352;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;189;1;400;89;    ;1;0;125;    
4.384;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;189;1;400;89;    ;1;0;125;    
4.416;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;189;1;400;89;    ;1;0;125;    
4.452;    ;0;650;126;-90;0;0;1;587;74;20;94;44;    ;0;550;190;1;400;90;    ;1;0;125;    
