Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
0.881;    ;1;370;242;-2;95;49;    ;300;200;    ;0;0;    ;320;177;90;32;116;201;284;    ;
0.901;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;150;76;    ;320;177;90;32;118;201;284;    ;
0.916;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
0.933;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
0.949;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
0.968;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
0.996;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.031;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;116;201;284;    ;
1.065;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.100;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;202;284;    ;
1.135;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.175;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.230;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;116;201;284;    ;
1.367;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.388;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.413;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.434;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
1.460;    ;1;370;242;-2;95;49;    ;1;350;250;    ;1;0;106;    ;320;177;90;32;118;201;284;    ;
