Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
4.218;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
4.250;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.288;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
4.318;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
4.350;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.386;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.418;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
4.451;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.487;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.519;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.550;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.588;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.618;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.650;    ;0;621;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
4.688;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;73;1;500;159;    ;0;0;86;1;0;107;    
4.719;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.750;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
4.786;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
4.819;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
4.850;    ;0;621;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.887;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.914;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.947;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
4.986;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;73;1;500;159;    ;0;0;86;1;0;108;    
5.019;    ;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
5.046;    ;0;621;62;-2;99;50;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;1;0;107;    
5.082;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.114;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
5.151;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.180;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.214;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
5.246;    ;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
5.285;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;1;0;107;    
5.318;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.350;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
5.387;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.418;    ;1;641;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
5.450;    ;1;641;160;2;102;48;    ;0;500;74;1;500;161;    ;1;0;107;    
5.490;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;161;    ;1;0;107;    
5.518;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.548;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
5.586;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.616;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.648;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.681;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
5.713;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
5.750;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
5.786;    ;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.819;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;108;    
5.851;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.888;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
5.919;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
5.947;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
5.982;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.016;    ;0;620;62;-2;99;50;1;641;160;2;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.047;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.086;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.117;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
6.147;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.182;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.213;    ;0;620;62;-2;99;50;1;641;160;2;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
6.245;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.283;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
6.315;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.353;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.381;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
6.411;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.443;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.484;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
6.518;    ;0;621;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
6.549;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.584;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.612;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
6.644;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
6.681;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.711;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.745;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
6.781;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.811;    ;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
6.847;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;160;    ;1;0;107;    
6.881;    ;0;620;62;-2;99;50;1;641;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
6.914;    ;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;108;    
6.948;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;75;1;500;161;    ;1;0;107;    
6.981;    ;0;620;62;-2;99;50;1;641;160;2;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.013;    ;0;620;62;-2;99;50;1;641;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.045;    ;0;620;62;-2;99;50;1;640;160;2;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
7.083;    ;0;620;62;-2;100;50;1;640;160;2;101;48;    ;0;500;73;1;500;159;    ;0;0;86;1;0;107;    
7.113;    ;0;620;62;-2;99;50;1;640;160;3;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;106;    
7.147;    ;0;620;62;-2;99;50;1;640;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
7.183;    ;0;619;62;-2;99;50;1;640;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
7.212;    ;0;619;62;-2;99;50;1;639;160;2;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
7.245;    ;0;619;62;-2;99;50;1;639;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
7.282;    ;0;619;62;-2;99;50;1;639;160;3;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
7.314;    ;0;618;62;-2;99;50;1;638;160;2;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
7.352;    ;0;618;62;-2;99;50;1;638;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
7.390;    ;0;617;62;-2;99;50;1;638;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.413;    ;0;617;62;-2;100;50;1;637;160;2;101;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;107;    
7.445;    ;0;617;62;-2;99;50;1;637;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
7.483;    ;0;616;62;-2;99;50;1;636;160;2;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
7.515;    ;0;616;62;-2;99;50;1;636;160;3;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.548;    ;0;615;62;-2;99;50;1;635;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
7.587;    ;0;615;62;-2;100;50;1;635;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
7.620;    ;0;614;62;-2;99;50;1;634;160;2;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.650;    ;0;614;62;-2;99;50;1;634;160;3;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.687;    ;0;613;62;-2;99;50;1;633;160;3;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
7.718;    ;0;612;62;-2;99;50;1;632;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
7.751;    ;0;612;62;-2;99;50;1;632;160;3;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.787;    ;0;611;62;-2;99;50;1;631;160;3;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
7.819;    ;0;610;62;-2;99;50;1;630;160;2;102;48;    ;0;500;75;1;500;161;    ;0;0;86;1;0;108;    
7.851;    ;0;609;62;-2;99;50;1;629;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.887;    ;0;608;62;-2;99;50;1;628;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.917;    ;0;608;62;-2;100;50;1;628;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.950;    ;0;607;62;-2;99;50;1;627;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
7.991;    ;0;606;62;-2;99;50;1;626;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.014;    ;0;605;62;-2;99;50;1;625;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.048;    ;0;604;62;-2;99;50;1;624;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.086;    ;0;603;62;-2;100;50;1;623;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.118;    ;0;601;62;-2;99;50;1;621;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.150;    ;0;600;62;-2;99;50;1;620;160;3;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.187;    ;0;599;62;-2;99;50;1;619;160;3;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.218;    ;0;598;62;-1;99;50;1;618;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.250;    ;0;597;62;-2;99;50;1;616;160;2;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
8.288;    ;0;595;62;-1;100;50;1;615;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
8.316;    ;0;594;62;-1;99;50;1;614;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
8.350;    ;0;592;62;-1;99;50;1;612;161;2;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.386;    ;0;591;62;-1;99;50;1;611;160;3;102;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;107;    
8.418;    ;0;590;62;-1;99;50;1;609;160;3;101;48;    ;0;500;74;1;500;160;    ;0;0;86;1;0;108;    
8.449;    ;0;588;62;-1;99;50;1;608;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.487;    ;0;587;62;-1;99;50;1;606;160;2;101;48;    ;0;500;75;1;500;162;    ;0;0;86;1;0;107;    
8.519;    ;0;585;62;-1;99;50;1;605;160;3;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.550;    ;0;583;62;0;99;51;1;603;161;3;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.587;    ;0;582;62;-1;99;50;1;602;160;2;100;48;    ;0;500;74;1;500;161;    ;0;0;87;1;0;108;    
8.619;    ;0;580;62;-1;99;50;1;600;160;3;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.650;    ;0;579;62;-1;99;50;1;598;161;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.685;    ;0;577;62;0;99;51;1;597;160;3;102;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.717;    ;0;575;62;0;99;51;1;595;160;2;100;48;    ;0;500;74;1;500;161;    ;0;0;87;1;0;108;    
8.750;    ;0;573;62;0;99;51;1;593;160;3;101;48;    ;0;500;74;1;500;161;    ;0;0;87;1;0;107;    
8.787;    ;0;571;62;-1;99;50;1;591;160;3;100;48;    ;0;500;74;1;500;161;    ;0;0;87;1;0;108;    
8.818;    ;0;570;62;-1;99;50;1;589;161;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
8.850;    ;0;568;62;-1;99;50;1;587;160;2;100;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.887;    ;0;566;62;0;99;51;1;585;160;3;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.918;    ;0;564;62;-1;98;51;1;583;160;2;100;48;    ;0;500;74;1;500;161;    ;0;0;87;1;0;108;    
8.948;    ;0;562;62;-1;98;51;1;581;160;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
8.994;    ;0;560;62;-1;98;51;1;579;161;3;100;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
9.020;    ;0;558;62;-1;98;51;1;577;161;2;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
9.062;    ;0;556;62;-1;98;51;1;575;161;3;101;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;107;    
9.095;    ;0;554;62;-1;98;51;1;573;161;3;100;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
9.129;    ;0;552;62;-1;98;51;1;571;161;3;99;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
9.162;    ;0;549;62;-1;98;50;1;569;160;3;99;48;    ;0;500;74;1;500;161;    ;0;0;86;1;0;108;    
9.195;    ;0;547;62;-1;98;50;1;567;160;3;100;48;    ;0;499;74;1;500;161;    ;0;0;86;1;0;108;    
9.228;    ;0;545;62;-1;98;50;1;565;160;3;100;48;    ;0;499;74;1;500;161;    ;0;0;86;1;0;108;    
9.263;    ;0;543;62;-1;99;50;1;562;161;3;100;48;    ;0;498;74;1;500;161;    ;0;0;86;1;0;108;    
9.289;    ;0;541;62;-1;99;50;1;560;160;3;100;48;    ;0;498;74;1;500;161;    ;0;0;86;1;0;108;    
9.319;    ;0;538;62;-1;98;50;1;558;160;2;99;48;    ;0;497;74;1;500;161;    ;0;0;86;1;0;108;    
9.350;    ;0;536;63;-1;98;50;1;556;160;3;101;48;    ;0;497;74;1;500;161;    ;0;0;86;1;0;107;    
9.387;    ;0;534;62;-1;98;50;1;553;161;3;101;48;    ;0;496;74;1;500;161;    ;0;0;86;1;0;108;    
9.419;    ;0;531;62;-1;99;50;1;551;160;3;99;48;    ;0;496;74;1;500;161;    ;0;0;86;1;0;108;    
9.450;    ;0;529;62;-1;98;50;1;548;161;3;99;48;    ;0;495;74;1;500;161;    ;0;0;86;1;0;108;    
9.488;    ;0;526;63;-1;98;50;1;546;160;3;99;48;    ;0;495;74;1;500;161;    ;0;0;86;1;0;108;    
9.519;    ;0;524;62;-1;98;50;1;543;160;3;100;48;    ;0;494;74;1;500;161;    ;0;0;86;1;0;108;    
9.551;    ;0;521;63;-2;98;50;1;541;161;3;99;48;    ;0;494;74;1;500;161;    ;0;0;86;1;0;108;    
9.586;    ;0;519;62;-1;98;50;1;538;161;3;99;48;    ;0;493;74;1;500;161;    ;0;3;86;1;0;108;    
9.618;    ;0;516;63;-2;98;50;1;536;161;2;99;48;    ;0;493;74;1;500;161;    ;0;0;86;1;0;108;    
9.650;    ;0;514;62;-2;98;50;1;533;161;2;99;48;    ;0;492;74;1;500;161;    ;0;4;86;1;0;107;    
9.688;    ;0;511;63;-2;98;50;1;531;161;3;100;48;    ;0;492;74;1;500;161;    ;0;0;86;1;1;107;    
9.718;    ;0;509;62;-2;98;50;1;528;161;3;98;48;    ;0;491;74;1;500;161;    ;0;3;86;1;0;108;    
9.749;    ;0;506;63;-2;98;50;1;525;160;3;99;48;    ;0;491;74;1;500;161;    ;0;0;86;1;3;108;    
9.786;    ;0;503;63;-2;97;50;1;523;161;3;98;48;    ;0;490;74;1;500;161;    ;0;6;86;1;3;108;    
9.819;    ;0;501;62;-2;98;50;1;520;160;3;99;48;    ;0;490;74;1;500;161;    ;0;2;86;1;0;108;    
9.850;    ;0;498;63;-2;98;50;1;517;161;2;98;48;    ;0;489;74;1;500;161;    ;0;4;86;1;5;108;    
9.887;    ;0;495;63;-2;97;50;1;514;161;2;98;48;    ;0;489;74;1;500;161;    ;0;4;86;1;6;107;    
9.918;    ;0;492;63;-2;98;50;1;512;161;3;99;48;    ;0;488;74;1;500;161;    ;0;8;86;1;5;107;    
9.948;    ;0;489;63;-2;98;50;1;509;161;3;98;48;    ;0;488;74;1;500;161;    ;0;6;86;1;3;108;    
9.986;    ;0;487;63;-2;97;50;1;506;160;2;97;47;    ;0;487;74;1;500;161;    ;0;11;86;1;9;108;    
10.017;    ;0;484;63;-2;98;50;1;503;161;3;98;48;    ;0;487;74;1;500;161;    ;0;3;86;1;7;107;    
10.049;    ;0;481;63;-2;98;50;1;501;161;3;98;48;    ;0;486;74;1;500;161;    ;0;12;86;1;10;108;    
10.084;    ;0;478;63;-2;97;50;1;498;161;3;98;47;    ;0;486;74;1;500;161;    ;0;8;86;1;7;108;    
10.117;    ;0;476;63;-2;97;50;1;495;161;3;98;47;    ;0;485;74;1;500;161;    ;0;12;86;1;11;108;    
10.148;    ;0;473;63;-2;98;50;1;492;161;3;98;48;    ;0;485;74;1;500;161;    ;0;6;86;1;12;108;    
10.186;    ;0;470;63;-1;98;50;1;489;161;2;98;47;    ;0;484;74;1;500;161;    ;0;14;86;1;13;108;    
10.217;    ;0;467;63;-1;98;50;1;486;161;2;97;47;    ;0;484;74;1;500;161;    ;0;10;86;1;12;107;    
10.248;    ;0;464;63;-1;97;50;1;483;160;2;97;47;    ;0;483;74;1;500;161;    ;0;16;86;1;15;107;    
10.285;    ;0;461;63;-1;97;50;1;480;160;2;97;47;    ;0;483;74;1;500;161;    ;0;13;86;1;16;107;    
10.314;    ;0;458;63;-1;97;50;1;477;161;2;97;47;    ;0;482;74;1;500;161;    ;0;16;86;1;15;107;    
10.348;    ;0;455;63;-1;97;50;1;474;161;2;97;47;    ;0;482;74;1;500;161;    ;0;15;86;1;19;107;    
10.382;    ;0;452;63;-1;97;50;1;471;161;2;97;47;    ;0;481;74;1;500;162;    ;0;18;86;1;18;107;    
10.417;    ;0;449;63;-1;97;50;1;468;161;2;97;47;    ;0;481;74;1;500;161;    ;0;15;86;1;19;107;    
10.449;    ;0;446;63;-1;97;50;1;465;161;3;98;46;    ;0;480;74;1;500;161;    ;0;19;86;1;19;107;    
10.485;    ;0;442;63;-1;97;49;1;462;161;3;98;46;    ;0;480;74;1;500;161;    ;0;17;86;1;21;108;    
10.518;    ;0;439;63;-1;97;49;1;459;161;3;97;46;    ;0;479;74;1;500;161;    ;0;24;86;1;21;108;    
10.548;    ;0;436;63;-1;97;49;1;456;161;3;97;46;    ;0;479;74;1;500;162;    ;0;19;86;1;23;108;    
10.584;    ;0;433;63;-1;97;49;1;454;161;3;98;47;    ;0;478;74;1;500;160;    ;0;25;86;1;26;108;    
10.617;    ;0;429;63;-1;97;50;1;451;161;3;97;47;    ;0;478;74;1;500;161;    ;0;21;86;1;21;107;    
10.650;    ;0;426;63;-1;97;49;1;448;161;3;97;47;    ;0;477;74;1;500;161;    ;0;30;86;1;27;108;    
10.683;    ;0;423;63;-1;97;50;1;446;161;3;97;47;    ;0;477;74;1;500;161;    ;0;24;86;1;28;108;    
10.718;    ;0;419;63;-1;97;50;1;443;161;3;97;47;    ;0;476;74;1;500;161;    ;0;29;86;1;26;108;    
10.750;    ;0;416;63;-1;97;50;1;441;161;3;97;47;    ;0;476;74;1;500;161;    ;0;30;86;1;30;108;    
10.787;    ;0;413;63;-1;97;50;1;439;160;3;96;47;    ;0;475;73;1;500;160;    ;0;32;86;1;28;108;    
10.819;    ;0;410;63;-1;97;50;1;437;161;2;96;47;    ;0;475;73;1;500;160;    ;0;28;86;1;28;108;    
10.847;    ;0;407;63;-1;97;50;1;436;161;3;97;47;    ;0;474;74;1;500;161;    ;0;35;86;1;31;106;    
10.887;    ;0;404;63;-1;97;50;1;434;160;2;96;47;    ;0;474;74;1;500;161;    ;0;33;86;1;28;108;    
10.918;    ;0;402;63;-1;97;50;1;433;160;2;97;47;    ;0;473;74;1;500;161;    ;0;35;86;1;31;107;    
10.947;    ;0;400;63;-1;96;50;1;433;161;2;96;46;    ;0;473;74;1;500;161;    ;0;31;86;1;30;107;    
10.987;    ;0;398;64;-2;97;50;1;432;160;3;96;47;    ;0;472;74;1;500;161;    ;0;36;86;1;26;107;    
11.018;    ;0;397;64;-2;97;50;1;432;160;3;96;47;    ;0;472;74;1;500;161;    ;0;32;86;1;30;108;    
11.049;    ;0;396;64;-1;97;50;1;432;160;3;97;47;    ;0;471;74;1;500;161;    ;0;33;86;1;28;108;    
11.083;    ;0;396;64;-1;98;50;1;433;160;3;96;47;    ;0;471;74;1;500;161;    ;0;30;86;1;28;108;    
