Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.490;    ;0;468;230;1;90;42;1;301;100;-3;88;44;    ;300;200;    ;0;0;    
3.508;    ;0;468;230;1;90;42;1;301;100;-3;88;44;    ;0;549;245;1;399;145;    ;0;0;57;1;150;101;    ;611;163;26
3.542;    ;0;468;230;1;90;42;1;301;100;-3;88;44;    ;0;549;320;1;399;320;    ;0;150;98;1;34;106;    ;611;163;26
3.577;    ;0;468;230;1;90;42;1;301;100;-3;88;44;    ;0;549;320;1;399;320;    ;0;39;108;1;48;120;    ;611;163;26
3.606;    ;0;468;230;1;90;42;1;301;100;-3;88;44;    ;0;549;320;1;399;320;    ;0;40;108;1;49;119;    ;611;163;26
3.645;    ;0;468;230;1;90;42;1;301;100;-3;88;44;    ;0;549;320;1;399;320;    ;0;40;108;1;49;119;    ;611;163;26
3.677;    ;0;468;230;1;90;42;1;303;100;-3;88;44;    ;0;549;320;1;399;320;    ;0;41;108;1;50;119;    ;611;163;26
3.706;    ;0;470;230;1;91;42;1;306;100;-3;88;44;    ;0;549;320;1;399;320;    ;0;42;107;1;35;127;    ;611;163;26
3.745;    ;0;474;230;1;90;43;1;308;101;-3;88;44;    ;0;549;320;1;399;320;    ;0;25;114;1;25;135;    ;611;163;26
4.544;    ;0;534;233;-3;89;42;1;412;120;-15;86;43;    ;0;549;320;1;399;320;    ;    ;611;164;25
4.578;    ;0;534;232;-3;90;43;1;415;121;-15;87;44;    ;0;549;320;1;399;320;    ;0;0;137;1;0;103;    ;611;164;25
4.609;    ;0;534;232;-3;89;43;1;417;121;-15;86;44;    ;0;549;320;1;399;320;    ;0;14;123;1;0;103;    ;610;164;25
4.645;    ;0;534;232;-3;89;43;1;418;122;-15;87;44;    ;0;549;320;1;399;320;    ;0;14;123;1;0;103;    ;611;163;26
4.677;    ;0;534;232;-3;90;43;1;420;123;-16;86;44;    ;0;549;320;1;399;320;    ;0;14;123;1;0;103;    ;611;163;26
4.709;    ;0;534;232;-3;89;43;1;420;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.745;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.777;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.809;    ;0;534;232;-4;89;43;1;421;123;-16;86;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.845;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;121;1;0;103;    ;610;164;25
4.877;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.912;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.948;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;15;122;1;0;103;    ;611;163;26
4.977;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.009;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.045;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.078;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.111;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.146;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.177;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.209;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
5.245;    ;0;534;232;-3;89;43;1;421;123;-16;87;44;    ;0;549;320;1;399;320;    ;0;16;121;1;0;103;    ;611;163;26
