Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
4.166;    ;0;318;62;-1;98;50;1;364;171;13;0;0;    ;300;200;    ;0;0;    
4.212;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;499;71;1;500;159;    ;0;150;102;1;150;121;    ;376;169;50;376;169;50;569;149;28;331;67;50;583;59;28
4.253;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;159;1;500;333;    ;0;150;86;1;150;115;    ;376;169;50;376;169;50;569;149;28;331;67;50;583;59;28
4.304;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;246;1;500;333;    ;0;64;97;1;43;125;    ;376;170;50;376;170;50;569;151;28;331;67;50;583;59;28
4.357;    ;0;318;62;-1;98;50;1;364;172;12;0;0;    ;0;500;335;1;500;335;    ;0;60;106;1;45;125;    ;376;170;50;376;170;50;569;149;28;331;67;50;583;59;28
4.402;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;336;1;500;336;    ;0;62;106;1;47;125;    ;376;169;50;376;169;50;569;151;28;331;67;50;583;59;28
4.448;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;332;1;500;332;    ;0;64;106;1;48;125;    ;376;169;50;376;169;50;569;149;28;331;67;50;583;59;28
4.491;    ;0;318;62;-1;98;50;1;364;171;13;0;0;    ;0;500;335;1;500;335;    ;0;66;106;1;49;125;    ;376;169;50;376;169;50;569;151;28;331;67;50;583;59;28
4.534;    ;0;318;62;-1;98;50;1;364;172;12;0;0;    ;0;500;333;1;500;333;    ;0;68;106;1;51;125;    ;376;169;50;376;169;50;569;149;28;331;67;50;583;59;28
4.585;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;333;1;500;333;    ;0;70;106;1;52;125;    ;376;170;50;376;170;50;569;151;28;331;67;50;583;59;28
4.634;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;332;1;500;332;    ;0;72;106;1;54;125;    ;376;170;50;376;170;50;569;149;28;331;67;50;583;59;28
4.677;    ;0;318;62;-1;98;50;1;364;171;12;0;0;    ;0;500;335;1;500;335;    ;0;75;106;1;56;125;    ;376;169;50;376;169;50;569;151;28;331;67;50;583;59;28
