Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
5.737;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.773;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.805;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.837;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.874;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.905;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.938;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
5.973;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.005;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.037;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.073;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.106;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.138;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.174;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.205;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.236;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.273;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.305;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.338;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.374;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.406;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.437;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.473;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.505;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.537;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.573;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.605;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.637;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.673;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.705;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.737;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.773;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.805;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.837;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.873;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.905;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.935;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
6.971;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.003;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.034;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.073;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.105;    ;1;613;64;3;91;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.137;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.173;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
7.205;    ;1;613;64;3;92;45;    ;0;550;246;1;400;146;    ;1;0;133;    
