Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
2.342;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;47;115;    ;320;177;90;32;117;200;285;    ;
2.373;    ;0;554;59;3;0;0;1;562;160;-8;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;47;115;    ;320;177;90;32;117;200;285;    ;
2.404;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;113;2;48;115;    ;320;177;90;32;117;200;285;    ;
2.443;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;48;115;    ;320;177;90;32;117;200;285;    ;
2.473;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;48;115;    ;320;177;90;32;117;200;285;    ;
2.506;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;49;115;    ;320;177;90;32;117;200;285;    ;
2.544;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;49;115;    ;320;177;90;32;117;200;285;    ;
2.576;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;50;115;    ;320;177;90;32;117;199;285;    ;
2.608;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;50;115;    ;320;177;90;32;117;200;285;    ;
2.644;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;51;115;    ;320;177;90;32;117;200;285;    ;
2.675;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;51;115;    ;320;177;90;32;117;199;285;    ;
2.707;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;52;115;    ;320;177;90;32;117;200;285;    ;
2.744;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;52;115;    ;320;177;90;32;117;199;285;    ;
2.778;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;53;115;    ;320;177;90;32;117;200;285;    ;
2.806;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;53;115;    ;320;177;90;32;117;200;285;    ;
2.844;    ;0;554;59;3;0;0;1;562;160;-4;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;54;115;    ;320;177;90;32;117;200;285;    ;
2.877;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;117;2;54;115;    ;320;177;90;32;117;200;285;    ;
2.908;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;55;115;    ;320;177;90;32;117;200;285;    ;
2.943;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;80;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;55;115;    ;320;177;90;32;117;200;285;    ;
2.975;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;80;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;55;130;    ;320;177;90;32;117;200;285;    ;
3.006;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;56;130;    ;320;177;90;32;117;200;285;    ;
3.044;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;80;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;56;115;    ;320;177;90;32;117;200;285;    ;
3.067;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;57;130;    ;320;177;90;32;117;200;285;    ;
3.101;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;79;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;57;115;    ;320;177;90;32;117;200;285;    ;
3.139;    ;0;554;59;0;0;0;1;562;160;-5;0;0;2;342;65;80;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;58;130;    ;320;177;90;32;117;199;285;    ;
3.170;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;92;1;0;116;2;58;130;    ;320;177;90;32;117;200;285;    ;
3.202;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;80;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;59;115;    ;320;177;90;32;117;200;285;    ;
3.236;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;59;130;    ;320;177;90;32;117;200;285;    ;
3.273;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;60;115;    ;320;177;90;32;117;200;285;    ;
3.307;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;115;2;60;115;    ;320;177;90;32;117;199;285;    ;
3.343;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;80;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;61;115;    ;320;177;90;32;117;200;285;    ;
3.375;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;61;130;    ;320;177;90;32;117;199;285;    ;
3.409;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;61;115;    ;320;177;90;32;117;200;285;    ;
3.446;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;62;115;    ;320;177;90;32;117;200;285;    ;
3.473;    ;0;554;59;3;0;0;1;562;159;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;62;115;    ;320;177;90;32;117;200;285;    ;
3.507;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;63;115;    ;320;177;90;32;117;200;285;    ;
3.545;    ;0;554;59;3;0;0;1;562;160;-5;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;63;115;    ;320;177;90;32;117;200;285;    ;
3.577;    ;0;554;59;3;0;0;1;562;160;-6;0;0;2;342;65;-7;0;0;    ;0;300;100;1;450;250;    ;0;0;95;1;0;116;2;64;115;    ;320;177;90;32;117;200;285;    ;
