Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
5.607;    ;1;276;52;1;88;45;    ;0;500;215;1;470;53;    ;1;150;106;    
5.640;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;215;1;470;53;    ;1;150;106;    
5.671;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;215;1;469;53;    ;0;150;106;1;150;106;    
5.709;    ;1;276;53;1;88;45;    ;0;500;213;1;468;53;    ;0;150;106;1;150;106;    
5.739;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;213;1;468;53;    ;1;150;106;    
5.771;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;215;1;467;53;    ;0;150;106;1;150;106;    
5.808;    ;1;276;53;1;88;45;    ;0;500;216;1;467;53;    ;0;150;106;1;150;106;    
5.844;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;216;1;467;53;    ;1;150;106;    
5.863;    ;1;276;53;1;88;45;    ;0;500;213;1;466;53;    ;0;150;106;1;150;106;    
5.900;    ;1;276;53;1;88;45;    ;0;500;213;1;466;53;    ;1;150;106;    
5.934;    ;1;276;53;1;88;45;    ;0;500;213;1;466;53;    ;1;150;106;    
5.969;    ;1;276;53;1;88;45;    ;0;500;213;1;466;53;    ;1;150;106;    
6.004;    ;0;142;42;0;94;45;1;276;53;1;88;45;    ;0;500;213;1;466;53;    ;1;150;106;    
6.034;    ;0;142;42;0;94;45;1;276;53;1;88;45;    ;0;500;215;1;463;53;    ;0;150;106;1;150;106;    
6.065;    ;1;276;53;1;88;45;    ;0;500;216;1;463;53;    ;0;150;106;1;150;106;    
6.102;    ;1;276;53;1;88;45;    ;0;500;216;1;463;53;    ;1;150;106;    
6.136;    ;0;142;42;0;94;45;1;276;53;1;88;45;    ;0;500;216;1;463;53;    ;1;150;106;    
6.166;    ;1;276;52;0;88;46;    ;0;500;215;1;461;53;    ;0;150;106;1;150;106;    
6.208;    ;0;142;42;0;94;45;1;276;53;1;88;45;    ;0;500;215;1;461;53;    ;1;150;105;    
6.236;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;213;1;460;53;    ;0;150;106;1;150;106;    
6.269;    ;1;276;52;1;88;45;    ;0;500;213;1;460;53;    ;0;150;106;1;150;106;    
6.307;    ;1;276;52;1;88;45;    ;0;500;213;1;460;53;    ;1;150;106;    
6.338;    ;0;142;42;0;94;45;1;276;52;1;88;45;    ;0;500;213;1;460;53;    ;1;150;106;    
6.368;    ;1;276;52;1;88;45;    ;0;500;213;1;458;53;    ;0;150;106;1;150;106;    
6.407;    ;1;276;52;1;88;45;    ;0;500;213;1;458;53;    ;1;150;106;    
6.438;    ;1;276;52;1;88;45;    ;0;500;213;1;458;53;    ;1;150;106;    
6.469;    ;0;142;42;0;94;46;1;276;52;1;88;45;    ;0;500;213;1;458;53;    ;1;150;106;    
6.506;    ;0;142;42;0;95;45;1;276;52;1;88;45;    ;0;500;215;1;456;53;    ;0;150;106;1;150;106;    
6.537;    ;1;276;52;1;88;45;    ;0;500;215;1;456;53;    ;0;150;106;1;150;106;    
6.570;    ;0;142;42;0;95;46;1;276;52;1;88;45;    ;0;500;215;1;456;53;    ;1;150;106;    
6.605;    ;0;142;42;0;95;46;1;276;53;1;88;45;    ;0;500;213;1;455;53;    ;0;150;106;1;150;106;    
6.638;    ;0;142;42;0;95;46;1;276;52;1;88;45;    ;0;500;216;1;454;53;    ;0;150;106;1;150;106;    
6.668;    ;1;276;52;1;88;45;    ;0;500;215;1;454;53;    ;0;150;106;1;150;106;    
6.706;    ;0;142;42;0;95;46;1;276;52;1;88;45;    ;0;500;215;1;454;53;    ;1;150;106;    
6.737;    ;0;142;42;0;95;46;1;276;52;1;88;45;    ;0;500;215;1;453;53;    ;0;150;106;1;150;106;    
6.769;    ;1;276;53;1;88;45;    ;0;500;215;1;452;53;    ;0;150;106;1;150;106;    
6.807;    ;0;142;42;0;95;46;1;276;53;1;88;45;    ;0;500;215;1;452;53;    ;1;150;106;    
6.840;    ;0;142;42;0;95;46;1;276;52;1;88;45;    ;0;500;216;1;451;53;    ;0;150;106;1;150;106;    
6.870;    ;1;276;53;1;88;45;    ;0;500;215;1;451;53;    ;0;150;106;1;150;106;    
6.907;    ;1;276;53;1;88;45;    ;0;500;215;1;451;53;    ;1;150;106;    
6.939;    ;1;276;52;1;88;45;    ;0;500;215;1;451;53;    ;1;150;106;    
6.971;    ;1;276;53;1;88;45;    ;0;500;215;1;451;53;    ;1;150;106;    
7.008;    ;1;276;53;0;0;0;    ;0;500;215;1;451;53;    ;1;150;106;    
7.039;    ;0;142;42;0;95;46;1;276;53;-1;0;0;    ;0;500;215;1;451;53;    ;1;150;105;    
7.071;    ;1;276;53;6;111;50;    ;0;500;215;1;448;53;    ;0;150;106;1;150;104;    
7.107;    ;1;276;53;4;108;47;    ;0;500;215;1;448;53;    ;1;150;111;    
7.139;    ;0;142;42;0;95;46;1;276;52;3;107;46;    ;0;500;215;1;448;53;    ;1;150;109;    
7.171;    ;1;276;53;1;104;45;    ;0;500;215;1;446;53;    ;0;150;106;1;150;108;    
