Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
2.502;    ;1;400;36;3;0;0;    ;300;200;    ;    ;320;177;90;33;117;197;284;    ;
2.533;    ;1;407;47;6;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
2.567;    ;1;412;57;8;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
2.601;    ;1;416;63;9;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
2.637;    ;1;420;65;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
2.665;    ;1;422;66;0;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
2.701;    ;1;421;68;-4;0;0;    ;1;350;250;    ;1;0;134;    ;320;177;90;33;117;197;284;    ;
2.741;    ;1;421;69;-7;0;0;    ;1;350;250;    ;1;0;130;    ;320;177;90;33;117;197;284;    ;
2.773;    ;1;422;71;-2;0;0;    ;1;350;250;    ;1;0;127;    ;320;177;90;33;117;197;284;    ;
2.806;    ;1;422;72;-3;0;0;    ;1;350;250;    ;1;0;132;    ;320;177;90;33;117;197;284;    ;
2.842;    ;1;422;72;-5;0;0;    ;1;350;250;    ;1;0;131;    ;320;177;90;33;117;197;284;    ;
2.872;    ;1;422;71;1;0;0;    ;1;350;250;    ;1;0;129;    ;320;177;90;33;117;197;284;    ;
2.904;    ;1;421;69;0;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
2.940;    ;1;421;67;-1;0;0;    ;1;350;250;    ;1;0;134;    ;320;177;90;33;117;197;284;    ;
2.971;    ;1;420;66;-3;0;0;    ;1;350;250;    ;1;0;133;    ;320;177;90;33;117;197;284;    ;
3.006;    ;1;420;67;3;0;0;    ;1;350;250;    ;1;0;131;    ;320;177;90;33;117;197;284;    ;
3.040;    ;1;420;67;3;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.072;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.105;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
3.139;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
3.173;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.201;    ;1;420;66;3;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
3.241;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;285;    ;
3.272;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
3.305;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.340;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
3.375;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.402;    ;1;420;66;3;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;285;    ;
3.432;    ;1;420;66;4;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;285;    ;
3.473;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;285;    ;
3.499;    ;1;420;66;0;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;285;    ;
3.539;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;134;    ;320;177;90;33;117;197;284;    ;
3.571;    ;1;420;66;-5;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;285;    ;
3.597;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;129;    ;320;177;90;33;117;197;284;    ;
3.639;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
3.670;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.696;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.739;    ;1;420;66;-7;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;196;284;    ;
3.768;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;127;    ;320;177;90;33;117;197;284;    ;
3.800;    ;1;420;67;4;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;285;    ;
3.838;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;196;285;    ;
3.871;    ;1;420;66;3;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;285;    ;
3.906;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.937;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
3.970;    ;1;420;66;-1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.003;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;133;    ;320;177;90;33;117;197;284;    ;
4.040;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.071;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;285;    ;
4.104;    ;1;420;66;3;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.139;    ;1;420;66;3;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.171;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.204;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.239;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.270;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.301;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
4.338;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
4.370;    ;1;420;66;-2;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
4.401;    ;1;420;66;1;0;0;    ;1;350;250;    ;1;0;132;    ;320;177;90;33;117;197;284;    ;
4.438;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;135;    ;320;177;90;33;117;197;284;    ;
4.466;    ;1;420;66;3;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
4.502;    ;1;420;66;2;0;0;    ;1;350;250;    ;1;0;136;    ;320;177;90;33;117;197;284;    ;
