Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.612;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;300;200;    ;0;0;    
3.635;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;240;1;500;240;    ;0;0;91;1;0;92;    ;418;88;28;418;88;28
3.656;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;96;1;150;97;    ;418;88;28;418;88;28
3.681;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.722;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.756;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.788;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.820;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.843;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.886;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.921;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.947;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
3.980;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
4.014;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
4.046;    ;0;659;70;-11;99;56;1;559;132;-22;98;51;    ;0;500;74;1;500;161;    ;0;0;76;1;0;87;    ;418;88;28;418;88;28
