Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
6.083;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;485;152;1;500;152;2;500;311;    ;0;150;76;1;123;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.121;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;484;152;1;500;152;2;500;311;    ;0;150;76;1;125;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.152;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;484;152;1;500;152;2;500;311;    ;0;150;76;1;126;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.182;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;483;152;1;500;152;2;500;311;    ;0;150;76;1;128;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.218;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;483;152;1;500;152;2;500;311;    ;0;150;76;1;129;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.252;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;482;152;1;500;152;2;500;311;    ;0;150;76;1;130;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.284;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;482;152;1;500;152;2;500;311;    ;0;150;76;1;132;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.322;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;481;152;1;500;152;2;500;311;    ;0;150;76;1;133;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.353;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;481;152;1;500;152;2;500;311;    ;0;150;76;1;135;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.386;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;480;152;1;500;152;2;500;311;    ;0;150;76;1;136;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.424;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;480;152;1;500;152;2;500;311;    ;0;150;76;1;137;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.455;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;479;152;1;500;152;2;500;311;    ;0;150;76;1;139;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.483;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;479;152;1;500;152;2;500;311;    ;0;150;76;1;140;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.526;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;478;152;1;500;152;2;500;311;    ;0;150;76;1;141;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.558;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;478;152;1;500;152;2;500;311;    ;0;150;76;1;143;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.589;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;477;152;1;500;152;2;500;311;    ;0;150;76;1;144;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.626;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;477;152;1;500;152;2;500;311;    ;0;150;76;1;146;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.657;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;476;152;1;500;152;2;500;311;    ;0;150;76;1;147;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.689;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;476;152;1;500;152;2;500;311;    ;0;150;76;1;149;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.725;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;475;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.761;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;475;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.789;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;474;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.825;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;474;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.850;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;473;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.881;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;473;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.922;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;472;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.954;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;472;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
6.986;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;471;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.023;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;471;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.054;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;470;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.087;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;470;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.123;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;469;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.156;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;469;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.191;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;468;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.223;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;468;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.257;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;467;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.287;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;467;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.321;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;466;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.357;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;466;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.387;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;465;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.424;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;465;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.455;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;464;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.488;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;464;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.524;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;463;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.556;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;463;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.588;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;462;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.625;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;462;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.655;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;461;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.689;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;461;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.725;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;460;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.758;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;460;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.790;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;459;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.826;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;459;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.859;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;458;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.890;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;458;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.926;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;457;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.950;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;457;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
7.991;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;456;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.026;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;456;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.050;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;455;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.082;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;455;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.124;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;454;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.156;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;454;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.188;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;453;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.224;    ;0;97;75;-22;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;453;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.255;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;452;152;1;500;152;2;500;311;    ;0;150;77;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.288;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;452;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.325;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;451;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.356;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;451;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.389;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;450;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.418;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;450;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.455;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;449;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.485;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;449;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.524;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;448;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.554;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;448;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.589;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;447;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.624;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;447;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
8.657;    ;0;97;75;-23;96;47;1;327;155;3;90;47;2;216;324;0;91;50;    ;0;446;152;1;500;152;2;500;311;    ;0;150;76;1;150;112;2;150;98;    ;353;190;90;36;115;189;273;350;    ;368;240;27;89;185;28;532;73;28;
