Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.253;    ;1;93;79;-1;91;43;    ;300;200;    ;0;0;    ;353;190;90;35;115;192;272;351;    ;
4.273;    ;1;93;79;-1;91;44;    ;1;500;240;    ;1;150;125;    ;353;190;90;35;115;191;272;351;    ;
4.293;    ;1;93;79;-1;91;44;    ;1;499;75;    ;1;150;125;    ;353;190;90;35;115;192;272;351;    ;
4.315;    ;1;93;79;-1;91;44;    ;1;499;75;    ;1;150;103;    ;353;190;90;35;115;192;272;351;    ;
4.346;    ;1;93;79;-1;91;43;    ;1;498;75;    ;1;150;104;    ;353;190;90;35;115;191;272;351;    ;
4.383;    ;1;93;79;-1;91;44;    ;1;498;75;    ;1;150;104;    ;353;190;90;35;115;192;272;351;    ;
4.415;    ;1;93;79;-1;91;43;    ;1;497;75;    ;1;150;104;    ;353;190;90;35;115;192;272;351;    ;
4.445;    ;1;95;79;-1;91;43;    ;1;497;75;    ;1;150;104;    ;353;190;90;35;115;192;272;351;    ;
4.481;    ;1;99;79;-1;91;43;    ;1;496;75;    ;1;150;104;    ;353;190;90;35;115;192;272;351;    ;
4.521;    ;1;105;79;-1;90;43;    ;1;496;75;    ;1;150;104;    ;353;190;90;35;115;192;272;351;    ;
4.552;    ;1;114;79;-1;89;43;    ;1;495;75;    ;1;150;104;    ;353;190;90;35;115;192;272;351;    ;
