Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
0.744;    ;0;538;50;0;98;45;    ;300;200;    ;0;0;    ;320;177;90;33;117;198;285;    ;
0.767;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;115;    ;320;177;90;33;117;198;285;    ;
0.785;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
0.802;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
0.821;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
0.982;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.029;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.049;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.099;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.152;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;199;285;    ;
1.201;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.250;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.268;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.287;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.318;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.341;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.362;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.386;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.404;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.420;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.441;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.482;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.518;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.542;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.577;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.612;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.643;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.684;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.717;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.746;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.803;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.836;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.868;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.889;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.912;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.951;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
1.988;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.018;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.045;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.081;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.117;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.144;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.181;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.220;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.246;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.281;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.312;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.350;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.378;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.417;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.449;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.479;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.516;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.550;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.582;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.616;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.649;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.680;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.715;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.751;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.782;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.819;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.846;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.883;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.915;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.948;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
2.980;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.017;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.051;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.080;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.117;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.149;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.181;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.219;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.245;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.279;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.320;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.351;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.381;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.416;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.448;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.484;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.517;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.546;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.577;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.616;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.644;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.676;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
3.712;    ;0;538;50;0;98;45;    ;0;250;100;    ;0;0;93;    ;320;177;90;33;117;198;285;    ;
