Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
5.066;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;234;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.099;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.129;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.167;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.197;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.231;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.267;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.298;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;158;2;500;244;    ;0;0;87;1;0;108;2;150;107;    
5.331;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;106;    
5.367;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;158;2;500;245;    ;0;0;87;1;0;108;2;150;107;    
5.399;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.430;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.467;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.499;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.532;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.568;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.600;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.631;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.667;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;158;2;500;244;    ;0;0;87;1;0;108;2;150;107;    
5.699;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;106;    
5.732;    ;0;699;72;1;99;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.769;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.799;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.832;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.868;    ;0;699;72;1;99;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.900;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.932;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.966;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
5.998;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.030;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.068;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.098;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.131;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.168;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.203;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.226;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.265;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.297;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.330;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
