Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
2.924;    ;0;571;115;-90;0;0;    ;300;200;    ;0;0;    
2.944;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
2.959;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
2.996;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.033;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.060;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.093;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.129;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.171;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.203;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.235;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.274;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.305;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.340;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.380;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.398;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.435;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.462;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.503;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.534;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.568;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.604;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.633;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.665;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.704;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.734;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.767;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.802;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.835;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.867;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.901;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.934;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
3.964;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.001;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.033;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.065;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.094;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.130;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.163;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.201;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.233;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.264;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.302;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.333;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.362;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.403;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.433;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.464;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.503;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.534;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.565;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.603;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.635;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.664;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.703;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.734;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.767;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.804;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.833;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.864;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.903;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.935;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
4.966;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.002;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.035;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.071;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.103;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.134;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.165;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.205;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.233;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.263;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.302;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.332;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.368;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.400;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.432;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.464;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.500;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.532;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.564;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.600;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.630;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.662;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.698;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.731;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.758;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.801;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.835;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.860;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.897;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.927;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.962;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
5.998;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.032;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.064;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.094;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.130;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.163;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.198;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.231;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.264;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.299;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.331;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.364;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.399;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.431;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.464;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.499;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.531;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.564;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.599;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.632;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.664;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.702;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.734;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.767;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.803;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.834;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.867;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.903;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.934;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
6.966;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.003;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.035;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.066;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.103;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.134;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.167;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.203;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
7.235;    ;0;571;115;-90;0;0;    ;0;400;150;    ;    
