Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
3.631;    ;0;562;76;2;91;44;    ;300;200;    ;0;0;    ;    ;
3.651;    ;0;562;76;2;91;44;    ;0;500;240;    ;0;0;106;    ;353;190;90;35;115;190;273;350;    ;
3.679;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;150;106;    ;353;190;90;35;115;190;273;350;    ;
3.713;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
3.747;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
3.780;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
3.815;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
3.848;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
3.884;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
3.916;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
3.953;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
3.980;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
4.016;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.049;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.084;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.120;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.148;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.186;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.222;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.249;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.281;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.314;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.346;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.388;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.418;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
4.448;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.484;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.516;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.548;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.583;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.617;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.646;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.686;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.716;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.750;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
4.786;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
4.818;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.850;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
4.885;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
4.915;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
4.950;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
4.985;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
5.018;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
5.051;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
5.085;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
5.118;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
5.150;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;191;273;350;    ;
5.183;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
5.219;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
5.250;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;189;273;350;    ;
5.288;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
5.316;    ;0;562;76;2;91;44;    ;0;500;75;    ;0;0;87;    ;353;190;90;35;115;190;273;350;    ;
