Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.253;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;300;200;    ;0;0;    ;    ;
4.276;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;106;1;0;125;    ;353;190;90;35;115;189;273;349;    ;
4.294;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.327;    ;0;656;71;8;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.356;    ;0;656;71;9;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.389;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.424;    ;0;656;71;9;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.456;    ;0;656;71;9;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.493;    ;0;656;71;9;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.528;    ;0;656;71;9;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.571;    ;0;656;71;9;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.595;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.636;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;188;273;349;    ;
4.660;    ;0;656;71;9;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;151;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.691;    ;0;656;71;9;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.727;    ;0;656;71;8;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.759;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.791;    ;0;656;71;7;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.828;    ;0;656;71;7;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.859;    ;0;656;71;8;0;0;1;654;148;1;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.891;    ;0;656;71;6;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;106;    ;353;190;90;35;115;189;273;349;    ;
4.929;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;92;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.958;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
4.992;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.029;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;188;273;349;    ;
5.060;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.093;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;151;    ;0;0;94;1;0;105;    ;353;190;90;35;115;188;273;349;    ;
5.129;    ;0;656;71;7;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.160;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;93;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.192;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.224;    ;0;656;71;9;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.260;    ;0;656;71;8;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;95;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
5.293;    ;0;656;71;9;0;0;1;654;148;0;0;0;    ;0;500;75;1;500;152;    ;0;0;94;1;0;105;    ;353;190;90;35;115;189;273;349;    ;
