Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
3.685;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;300;200;    ;0;0;    
3.708;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;76;1;500;151;    ;0;0;106;1;0;112;    
3.737;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;150;90;1;150;105;    
3.768;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
3.798;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
3.836;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
3.865;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
3.898;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
3.938;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
3.966;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.002;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.039;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;71;1;500;151;    ;0;0;89;1;0;105;    
4.067;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.100;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;151;    ;0;0;89;1;0;105;    
4.137;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.177;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;76;1;500;154;    ;0;0;89;1;0;105;    
4.208;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;76;1;500;154;    ;0;0;90;1;0;105;    
4.237;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
4.263;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;76;1;500;151;    ;0;0;89;1;0;105;    
4.302;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
4.341;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.371;    ;0;576;67;4;91;44;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.403;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;71;1;500;151;    ;0;0;90;1;0;105;    
4.441;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;71;1;500;151;    ;0;0;89;1;0;105;    
4.472;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;76;1;500;154;    ;0;0;89;1;0;105;    
4.505;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;76;1;500;154;    ;0;0;90;1;0;105;    
4.541;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
4.573;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.605;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.641;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.673;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.705;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;71;1;500;151;    ;0;0;89;1;0;105;    
4.742;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;71;1;500;149;    ;0;0;89;1;0;105;    
4.773;    ;0;576;67;4;91;44;1;570;148;0;91;44;    ;0;500;76;1;500;154;    ;0;0;89;1;0;105;    
4.804;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;71;1;500;151;    ;0;0;91;1;0;105;    
4.837;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.874;    ;0;576;67;4;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
4.905;    ;0;576;67;4;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
4.942;    ;0;576;67;4;91;44;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
4.973;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
5.005;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.042;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;76;1;500;154;    ;0;0;89;1;0;105;    
5.073;    ;0;576;67;4;91;44;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
5.104;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
5.142;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.173;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.205;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.241;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;151;    ;0;0;89;1;0;105;    
5.272;    ;0;576;67;4;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.304;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
5.339;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.372;    ;0;576;67;4;91;44;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.404;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;90;1;0;105;    
5.440;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.472;    ;0;576;67;3;91;45;1;570;148;0;92;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
5.504;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;71;1;500;151;    ;0;0;89;1;0;105;    
5.540;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;71;1;500;151;    ;0;0;89;1;0;105;    
5.573;    ;0;576;67;4;91;45;1;570;148;0;91;44;    ;0;500;76;1;500;154;    ;0;0;89;1;0;105;    
5.604;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;91;1;0;105;    
5.640;    ;0;576;67;3;91;45;1;570;148;0;91;44;    ;0;500;73;1;500;154;    ;0;0;89;1;0;105;    
