3.496;587;84
3.513;588;84
3.551;587;84
3.582;587;84
3.612;587;83
3.648;587;84
3.680;587;84
3.714;587;84
3.751;588;84
3.784;588;84
3.813;588;84
3.849;587;84
3.883;587;84
3.916;587;84
3.950;587;84
3.982;588;84
4.016;587;84
4.051;587;84
4.084;587;84
4.116;588;84
4.151;587;84
4.183;588;84
4.215;587;84
4.253;587;84
4.283;587;84
4.315;587;84
4.352;588;84
4.383;588;84
4.416;588;83
4.452;587;84
4.483;588;84
4.516;588;84
4.551;588;84
4.584;588;83
4.615;588;83
4.651;588;83
4.683;588;83
4.714;588;83
4.750;588;83
4.783;588;83
4.815;588;83
4.852;588;83
4.884;588;83
4.920;588;83
4.953;588;83
4.983;588;83
5.015;588;83
5.051;588;83
5.083;588;83
5.115;588;83
5.151;588;83
5.183;588;84
5.215;587;84
5.251;587;84
5.283;587;84
5.315;586;84
5.351;586;83
5.383;585;84
5.415;584;84
5.451;583;84
5.483;583;83
5.515;581;84
5.551;581;84
5.583;579;84
5.615;578;84
5.651;577;84
5.683;575;84
5.715;574;84
5.752;572;84
5.780;571;84
5.812;569;84
5.852;567;84
5.884;565;84
5.915;564;84
5.952;562;84
5.983;560;84
6.016;558;84
6.052;555;84
6.083;553;84
6.120;551;84
6.152;549;84
6.183;546;84
6.215;544;84
6.252;542;84
6.284;539;84
6.315;536;84
6.351;534;84
6.383;531;84
6.416;528;84
6.451;525;84
6.484;522;84
6.515;519;84
6.552;516;84
6.583;513;84
6.616;510;84
6.652;506;84
6.684;503;84
6.716;500;84
6.752;496;84
6.783;493;84
6.815;489;84
6.851;486;84
6.883;482;84
6.915;478;84
6.951;474;84
6.983;470;84
7.015;466;84
7.052;462;84
7.083;458;84
7.115;454;84
7.151;450;84
7.183;446;85
7.215;441;84
7.251;437;84
7.283;433;85
7.315;428;84
7.352;424;85
7.383;419;85
7.415;414;85
7.452;410;84
7.483;405;85
7.515;400;85
7.552;395;85
7.583;391;84
7.615;386;85
7.652;381;85
7.683;376;85
7.715;370;85
7.751;365;85
7.783;360;85
7.815;355;85
7.851;349;85
7.883;344;85
7.916;339;84
7.951;333;85
7.983;327;85
8.015;322;84
8.051;316;85
8.083;310;85
8.115;304;84
8.151;299;84
8.183;293;84
8.215;286;85
8.251;281;84
8.283;274;85
8.315;268;85
8.351;262;84
8.383;256;84
8.415;249;84
8.451;243;84
8.483;237;84
8.515;231;84
8.551;225;84
8.583;219;84
8.651;208;84
8.683;203;84
8.715;198;84
8.751;194;85
8.783;190;85
8.815;187;85
8.851;184;85
8.883;182;86
8.915;180;86
8.951;178;87
8.983;178;88
9.015;177;89
9.051;177;91
9.083;178;92
9.115;178;94
9.151;179;96
9.183;181;98
9.215;183;101
9.251;185;104
9.283;187;107
9.315;189;110
9.351;191;114
9.383;194;119
9.415;196;123
9.451;198;129
9.483;201;134
9.515;203;140
9.551;206;146
9.583;208;151
