3.513;595;86
3.534;595;86
3.567;595;86
3.603;595;87
3.637;595;86
3.670;595;87
3.706;595;87
3.738;595;87
3.770;595;87
3.806;595;87
3.838;595;87
3.869;595;87
3.906;595;87
3.938;595;87
3.969;595;87
4.005;595;87
4.038;595;87
4.070;595;87
4.105;595;87
4.137;595;87
4.169;595;87
4.206;595;87
4.238;595;87
4.270;595;87
4.306;595;87
4.337;595;87
4.370;595;87
4.405;595;87
4.437;595;87
4.470;595;87
4.506;595;87
4.538;595;87
4.570;595;87
4.606;595;87
4.638;595;87
4.669;595;87
4.706;595;87
4.738;595;87
4.770;595;87
4.806;595;87
4.838;595;87
4.869;595;87
4.909;595;87
4.940;595;87
4.969;595;87
5.006;595;87
5.038;595;87
5.069;595;87
5.106;595;87
5.138;595;87
5.170;595;87
5.206;595;87
5.238;595;87
5.269;595;87
5.306;595;87
5.338;595;87
5.370;595;87
5.404;595;87
5.435;595;87
5.468;595;87
5.504;595;87
5.535;595;87
5.567;595;87
5.604;595;87
5.635;595;87
5.667;595;87
5.703;595;87
5.736;595;87
5.768;595;87
5.804;595;87
5.837;595;87
5.867;595;87
5.904;595;87
5.936;595;87
5.967;595;87
6.003;595;87
6.036;595;87
6.067;595;87
6.103;595;87
6.137;595;87
6.168;595;87
6.203;595;87
6.237;595;87
6.267;595;87
6.303;595;87
6.335;595;87
6.369;595;87
6.404;595;87
6.436;595;87
6.467;595;87
6.504;595;87
6.536;595;87
6.568;595;87
6.604;595;87
6.636;595;87
6.668;595;87
6.705;595;87
6.736;595;87
6.768;595;87
6.803;595;87
6.835;595;87
6.867;595;87
6.903;595;87
6.936;595;87
6.967;595;87
7.003;595;87
7.038;595;87
7.070;595;87
7.106;595;87
7.138;595;87
7.169;595;87
7.205;595;87
7.238;595;87
7.270;595;87
7.306;595;87
7.338;595;87
7.370;595;87
7.406;595;87
7.437;595;87
7.469;595;87
7.505;595;87
7.538;595;87
7.569;595;87
7.605;595;87
7.637;595;87
7.670;595;87
7.706;595;87
7.737;595;87
7.770;595;87
7.806;595;87
7.838;595;87
7.869;595;87
7.905;595;87
7.937;595;87
7.969;595;87
8.007;595;87
8.038;595;87
8.070;595;87
8.106;595;87
8.138;595;87
8.169;595;87
8.205;595;87
8.237;595;87
8.269;595;87
8.305;595;87
8.337;595;87
8.369;595;87
8.405;595;87
8.437;595;87
8.469;595;87
8.505;595;87
8.537;595;87
8.569;595;87
8.605;595;87
8.637;595;87
8.669;595;87
8.705;595;87
8.737;595;87
8.769;595;87
8.805;595;87
8.838;595;87
8.870;595;87
8.906;595;87
8.938;595;87
8.970;595;87
9.006;595;87
9.038;595;87
9.070;595;87
9.106;595;87
9.138;595;87
9.170;595;87
9.206;595;87
9.238;595;87
9.270;595;87
9.305;595;87
9.338;595;87
9.370;595;87
9.406;595;87
9.438;595;87
9.470;595;87
9.506;595;87
9.538;595;87
9.570;595;87
9.606;595;87
9.638;595;87
9.670;595;87
9.706;595;87
9.738;595;87
9.770;595;87
9.806;595;87
9.838;595;87
9.870;595;87
9.906;595;87
9.938;595;87
9.970;595;87
10.007;595;87
10.038;595;87
10.070;595;87
10.106;595;87
10.138;595;87
10.170;595;87
10.206;595;87
10.238;595;87
10.270;595;87
10.306;595;87
10.338;595;87
10.370;595;87
10.406;595;87
10.444;595;87
10.470;595;87
10.506;595;87
10.538;595;87
10.570;595;87
10.605;595;87
10.638;595;87
10.670;595;87
10.705;595;87
10.738;595;87
10.770;595;87
10.806;595;87
10.837;595;87
10.869;595;87
10.905;595;87
10.937;595;87
10.969;595;87
11.005;595;87
11.037;595;87
11.069;595;87
11.105;595;87
11.137;595;87
11.169;595;87
11.205;595;87
11.237;595;87
11.269;595;87
11.305;595;87
11.337;595;87
11.369;595;87
11.405;595;87
11.437;595;87
11.469;595;87
11.505;595;87
11.537;595;87
11.569;595;87
11.605;595;87
11.637;595;87
11.669;595;87
11.705;595;87
11.737;595;87
11.769;595;87
11.805;595;87
11.837;595;87
11.869;595;87
11.905;595;87
11.937;595;87
11.969;595;87
12.005;595;87
12.037;595;87
12.069;595;87
12.105;595;87
12.137;595;87
12.169;595;87
12.205;595;87
12.237;595;87
12.269;595;87
12.305;595;87
12.338;595;87
12.369;595;87
12.405;595;87
12.437;595;87
12.469;595;87
12.505;595;87
12.537;595;87
12.569;595;87
12.605;595;87
12.637;595;87
12.669;595;87
12.705;595;87
12.737;595;87
12.769;595;87
12.805;595;87
12.837;595;87
12.869;595;87
12.905;595;87
12.937;595;87
12.969;595;87
13.005;595;87
13.037;595;87
13.069;595;87
13.105;595;87
13.137;595;87
13.169;595;87
13.205;595;87
13.237;595;87
13.269;595;87
13.305;595;87
13.337;595;87
13.369;595;87
13.405;595;87
13.437;595;87
13.469;595;87
13.505;595;87
13.537;595;87
13.569;595;87
13.605;595;87
13.637;595;87
13.669;595;87
13.705;595;87
13.737;595;87
13.769;595;87
13.805;595;86
13.837;595;87
13.869;595;87
13.905;595;87
13.937;595;87
13.969;595;87
14.005;596;86
14.038;595;87
14.069;595;87
14.102;595;87
14.142;595;87
14.166;595;87
14.202;595;87
14.234;595;87
14.269;595;87
14.302;595;87
14.334;595;87
14.367;595;87
14.405;595;87
14.438;595;87
14.470;595;87
14.506;595;87
14.538;595;87
14.570;595;87
14.606;595;87
14.638;595;87
14.670;595;87
14.706;595;87
14.738;595;87
14.771;595;87
14.807;595;87
14.838;595;87
14.871;595;87
14.906;595;87
14.939;595;87
14.970;595;87
15.006;595;87
15.038;595;87
15.070;595;87
15.107;595;87
15.138;595;87
15.170;595;87
15.206;595;87
15.238;595;87
15.268;595;87
15.304;595;87
15.336;595;87
15.370;595;87
15.406;595;87
15.438;595;87
15.470;595;87
15.506;595;87
15.538;595;87
15.570;595;87
15.606;595;87
15.638;595;87
15.670;595;87
15.706;595;87
15.738;595;87
15.770;595;86
15.806;594;86
15.838;594;86
15.870;593;87
15.906;593;86
15.938;592;86
15.970;591;86
16.006;590;87
16.038;589;87
16.070;588;87
16.106;587;86
16.138;586;86
16.170;584;86
16.206;583;87
16.238;582;86
16.270;580;87
16.305;578;86
16.335;577;86
16.370;575;87
16.406;573;86
16.438;572;86
16.470;570;86
16.506;568;86
16.538;566;86
16.570;564;86
16.606;562;86
16.638;559;86
16.670;557;86
16.706;555;86
16.738;552;87
16.770;550;86
16.806;547;86
16.838;544;86
16.870;542;86
16.906;539;86
16.938;536;86
16.970;533;86
17.006;530;87
17.038;527;86
17.070;524;86
17.106;521;86
17.138;518;87
17.170;515;86
17.206;511;86
17.238;508;87
17.270;504;86
17.305;501;86
17.336;497;86
17.369;494;87
17.406;490;86
17.438;486;86
17.469;483;87
17.505;479;87
17.537;475;87
17.569;471;87
17.605;467;87
17.637;463;87
17.670;459;87
17.705;455;86
17.737;450;86
17.769;446;86
17.805;442;87
17.837;437;86
17.869;433;86
17.906;428;86
17.937;424;86
17.969;419;86
18.005;414;86
18.037;410;86
18.070;405;86
18.106;400;86
18.138;395;86
18.170;390;86
18.205;385;86
18.238;380;86
18.269;375;86
18.306;369;86
18.337;364;86
18.369;359;86
18.406;354;86
18.437;348;86
18.469;342;86
18.505;337;86
18.538;331;86
18.570;326;86
18.606;320;86
18.637;314;86
18.670;308;86
18.706;302;86
18.738;296;86
18.770;290;86
18.806;284;86
18.837;278;85
18.870;272;85
18.906;266;85
18.938;259;85
18.970;253;85
19.005;247;85
19.037;241;85
19.069;235;85
19.106;229;85
19.138;224;85
19.170;219;85
19.206;214;85
19.238;210;85
19.270;206;85
19.306;202;85
19.338;199;85
19.370;197;86
19.406;195;86
19.438;193;87
19.470;192;87
19.506;191;88
19.538;191;89
19.570;191;91
19.606;192;92
19.638;193;94
19.670;195;96
19.706;197;98
19.738;199;100
19.770;201;103
19.806;204;106
19.838;207;110
19.870;209;113
19.906;212;118
19.938;215;122
19.970;218;127
20.005;221;132
20.038;223;137
20.070;226;142
20.106;229;148
20.138;232;153
20.170;234;158
20.206;237;164
20.238;240;169
20.270;242;174
20.306;245;179
20.338;247;184
20.370;250;189
20.406;252;194
20.438;254;199
20.470;256;204
20.506;257;209
20.538;259;214
20.570;261;218
20.606;262;223
20.637;263;228
20.670;264;232
20.706;265;236
21.170;263;291
