3.644;593;86
3.680;593;86
3.712;593;86
3.744;593;86
3.780;593;86
3.812;593;86
3.844;593;86
3.880;593;86
3.912;593;86
3.944;593;86
3.980;593;86
4.012;593;86
4.044;593;86
4.080;593;86
4.112;593;86
4.144;593;86
4.180;593;86
4.212;593;86
4.244;593;86
4.280;593;86
4.312;593;86
4.344;593;86
4.380;593;86
4.412;593;86
4.444;593;86
4.480;593;86
4.512;593;86
4.544;593;86
4.580;593;86
4.612;593;86
4.644;593;86
4.680;593;86
4.712;593;86
4.744;593;86
4.780;593;86
4.812;593;86
4.844;593;86
4.880;593;86
4.912;593;86
4.944;593;86
4.980;593;86
5.012;593;86
5.051;593;86
5.082;593;86
5.112;593;86
5.144;593;86
5.180;593;86
5.212;593;86
5.244;593;86
5.280;593;86
5.313;593;86
5.345;593;86
5.381;593;86
5.410;593;86
5.441;593;86
5.476;593;86
5.509;593;86
5.541;593;86
5.580;593;86
5.611;593;86
5.642;593;86
5.680;593;86
5.710;593;86
5.742;593;86
5.778;593;86
5.811;593;86
5.844;593;86
5.880;593;86
5.912;593;86
5.944;593;86
5.980;593;86
6.012;593;86
6.045;593;86
6.082;593;86
6.114;593;86
6.145;593;86
6.182;593;86
6.214;593;86
6.246;593;86
6.282;593;86
6.313;593;86
6.345;593;86
6.382;593;86
6.413;593;86
6.445;593;86
6.482;593;86
6.513;593;86
6.545;593;86
6.581;593;86
6.609;593;86
6.644;593;86
6.680;593;86
6.712;593;86
6.744;593;86
6.780;593;86
6.812;593;86
6.844;593;86
6.880;593;86
6.912;593;86
6.944;593;86
6.980;593;86
7.012;592;86
7.044;592;86
7.080;591;86
7.112;590;86
7.144;590;86
7.180;589;86
7.212;588;86
7.244;587;86
7.280;585;86
7.312;584;86
7.344;583;86
7.381;582;86
7.412;580;86
7.444;579;86
7.480;577;86
7.512;576;86
7.544;574;86
7.580;572;86
7.612;571;86
7.644;569;86
7.680;567;86
7.712;565;86
7.744;563;86
7.780;561;86
7.812;559;86
7.845;556;86
7.882;554;86
7.913;552;86
7.945;549;86
7.980;547;86
8.012;544;86
8.044;542;86
8.080;539;86
8.112;536;86
8.144;533;86
8.180;531;86
8.212;528;86
8.244;525;86
8.280;521;86
8.312;518;86
8.344;515;86
8.380;512;86
8.412;509;86
8.444;505;86
8.480;502;86
8.512;498;86
8.544;495;86
8.580;491;86
8.612;488;86
8.643;484;86
8.679;480;86
8.711;476;86
8.745;472;86
8.780;468;86
8.813;464;86
8.845;460;86
8.881;456;86
8.913;452;86
8.945;448;86
8.981;444;86
9.013;439;86
9.045;435;86
9.081;430;86
9.113;426;86
9.145;421;86
9.181;417;86
9.213;412;86
9.245;407;86
9.281;402;86
9.313;398;86
9.345;393;86
9.381;388;86
9.413;383;86
9.445;378;86
9.481;372;86
9.513;367;86
9.545;362;86
9.581;357;86
9.613;351;86
9.645;346;86
9.681;340;86
9.713;335;86
9.745;329;86
9.781;324;86
9.813;318;86
9.845;312;86
9.881;306;86
9.913;300;86
9.945;294;85
9.981;288;85
10.013;282;85
10.044;276;85
10.080;270;85
10.112;264;85
10.145;258;85
10.181;252;85
10.212;246;85
10.244;240;85
10.280;235;85
10.317;230;85
10.345;225;85
10.381;221;86
10.413;217;86
10.445;214;86
10.481;211;87
10.513;208;87
10.545;206;87
10.581;204;88
10.613;203;89
10.645;202;90
10.681;201;91
10.713;201;93
10.745;200;96
10.781;200;98
10.813;200;101
10.845;200;105
10.881;200;109
10.913;201;113
10.945;201;118
10.981;202;123
11.013;202;128
11.045;202;134
11.081;202;141
11.113;202;148
11.145;201;155
11.181;201;162
11.213;201;169
11.244;201;177
11.280;202;185
11.313;202;193
11.345;203;201
11.381;204;210
11.413;204;218
11.444;205;227
11.480;206;236
11.512;207;246
11.544;208;255
11.580;210;264
11.612;211;274
11.644;212;284
11.680;214;293
11.712;216;303
11.744;217;313
11.780;219;323
11.812;221;332
11.844;224;342
11.880;226;350
11.912;224;351
11.944;222;352
11.980;218;354
12.012;215;356
12.044;213;357
12.080;211;359
12.112;209;360
12.144;207;361
12.180;206;363
12.212;205;364
12.244;203;365
12.280;203;366
12.312;202;367
12.344;201;368
12.380;200;369
12.412;200;370
12.444;199;370
12.480;199;371
12.512;199;372
12.544;200;372
12.580;201;373
12.612;203;373
12.644;205;373
12.680;208;373
12.712;211;373
12.744;214;372
12.780;217;372
12.812;221;371
12.844;225;370
12.880;229;369
12.912;233;367
12.944;237;366
12.980;241;364
13.012;245;361
13.044;249;359
13.080;253;356
13.112;257;353
13.144;260;350
13.180;263;346
13.212;267;343
13.244;270;340
13.280;272;336
13.312;275;332
13.344;277;329
13.380;279;325
13.412;280;323
13.444;282;320
13.480;283;317
13.512;284;314
13.544;285;312
13.580;286;309
13.612;286;307
13.644;286;304
13.680;286;302
13.712;286;300
13.744;286;298
13.780;285;295
13.812;285;293
13.844;284;291
13.880;284;289
13.912;283;287
13.944;282;285
13.980;281;284
14.012;279;282
14.044;278;280
14.080;277;278
14.112;276;276
14.144;275;274
14.180;274;272
14.644;260;245
14.680;260;243
14.712;259;241
14.744;259;239
14.780;258;237
14.812;258;234
14.848;257;232
14.880;257;230
14.912;257;228
14.944;258;226
14.980;258;223
15.012;258;221
15.044;259;218
15.080;259;216
15.112;260;213
15.144;261;210
15.180;262;208
15.212;263;205
15.244;264;203
15.280;265;200
15.312;266;197
15.344;267;195
15.380;268;192
15.412;269;189
15.444;270;187
15.480;271;184
