Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
3.803;    ;1;660;68;0;0;0;    ;300;200;    ;0;0;    ;    ;
3.830;    ;1;660;68;0;0;0;    ;1;500;240;    ;1;0;140;    ;353;190;90;30;110;185;267;343;    ;
3.847;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;137;    ;353;190;90;30;110;185;267;343;    ;
3.878;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
3.916;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
3.939;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
3.976;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.009;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.047;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.080;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.111;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.142;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.184;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.215;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.246;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.283;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.315;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.347;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.375;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.409;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.444;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
4.479;    ;1;660;68;0;0;0;    ;1;500;70;    ;1;0;110;    ;353;190;90;30;110;185;267;343;    ;
