Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
5.242;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;300;200;    ;0;0;    ;353;190;90;29;110;187;267;346;    ;
5.266;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;240;1;500;240;    ;0;0;115;1;0;140;    ;353;190;90;29;111;187;267;346;    ;
5.291;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;115;1;0;124;    ;353;190;90;29;111;187;267;346;    ;
5.330;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.378;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.398;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.430;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.461;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.503;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.532;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;110;187;267;346;    ;
5.558;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;69;1;500;148;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.596;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.627;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.659;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.701;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.732;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.763;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.799;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.831;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.867;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.897;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.929;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
5.959;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;148;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.002;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;110;187;267;346;    ;
6.033;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;69;1;500;148;    ;0;0;90;1;0;110;    ;353;190;90;29;111;188;267;346;    ;
6.067;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.100;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.128;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.161;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.200;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;110;187;267;346;    ;
6.231;    ;0;669;67;4;0;0;1;664;152;0;0;0;    ;0;500;69;1;500;148;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.760;    ;1;664;152;13;0;0;    ;0;500;70;1;500;149;    ;    ;353;190;90;29;111;187;269;346;    ;
6.794;    ;1;664;152;10;0;0;    ;0;500;70;1;500;149;    ;1;0;122;    ;353;190;90;29;111;187;269;346;    ;
6.831;    ;1;664;152;79;0;0;    ;0;500;70;1;500;149;    ;1;0;119;    ;353;190;90;29;111;188;267;346;    ;
6.862;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;1;0;140;    ;353;190;90;29;111;187;267;346;    ;
6.900;    ;0;669;67;6;0;0;1;664;152;-9;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
6.932;    ;0;669;67;6;0;0;    ;0;500;70;1;500;149;    ;0;0;91;1;0;101;    ;353;190;90;29;111;187;267;346;    ;
6.964;    ;0;669;67;5;0;0;    ;0;500;70;1;500;149;    ;0;0;91;    ;353;190;90;29;111;187;267;346;    ;
7.002;    ;0;669;67;5;0;0;    ;0;500;70;1;500;149;    ;0;0;90;    ;353;190;90;29;111;187;267;346;    ;
7.035;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;    ;353;190;90;29;111;187;267;346;    ;
7.066;    ;0;669;67;5;0;0;1;664;152;0;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
7.100;    ;0;669;67;5;0;0;1;664;152;-3;0;0;2;691;204;27;0;0;    ;0;500;70;1;500;149;    ;0;0;90;1;0;110;    ;353;190;90;29;111;187;267;346;    ;
7.132;    ;0;669;67;4;0;0;1;664;152;1;0;0;2;685;211;29;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;107;2;0;118;    ;353;190;90;29;111;187;267;346;    ;
7.163;    ;0;669;67;5;0;0;1;664;152;1;0;0;2;679;217;22;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;110;2;0;130;    ;353;190;90;29;111;187;267;346;    ;
7.197;    ;0;669;67;5;0;0;1;664;152;0;0;0;2;673;222;21;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;110;2;0;123;    ;353;190;90;29;111;187;267;346;    ;
7.234;    ;0;669;67;5;0;0;1;664;152;1;0;0;2;668;226;14;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;110;2;0;121;    ;353;190;90;29;111;187;267;346;    ;
7.265;    ;0;669;67;5;0;0;1;664;152;-3;0;0;2;663;229;14;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;110;2;0;114;    ;353;190;90;29;111;187;267;346;    ;
7.297;    ;0;669;67;4;0;0;1;664;152;-7;0;0;2;658;230;19;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;107;2;0;113;    ;353;190;90;29;111;187;267;346;    ;
7.332;    ;0;669;67;4;0;0;1;664;152;-8;0;0;2;654;231;9;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;103;2;0;118;    ;353;190;90;29;111;188;267;346;    ;
7.366;    ;0;669;67;5;0;0;1;664;152;-2;0;0;2;650;232;12;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;102;2;0;108;    ;353;190;90;29;111;187;267;346;    ;
7.401;    ;0;669;67;5;0;0;1;664;152;0;0;0;2;646;233;28;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;108;2;0;111;    ;353;190;90;29;111;187;267;346;    ;
7.432;    ;0;669;67;5;0;0;1;664;152;0;0;0;2;643;234;2;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;110;2;0;126;    ;353;190;90;29;111;187;267;346;    ;
7.463;    ;0;669;67;4;0;0;1;664;152;-8;0;0;2;640;235;-1;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;110;2;0;100;    ;353;190;90;29;111;188;267;346;    ;
7.501;    ;0;669;67;5;0;0;1;664;152;-2;0;0;2;637;235;24;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;102;2;0;98;    ;353;190;90;29;111;188;267;346;    ;
7.532;    ;0;669;67;5;0;0;1;664;152;-2;0;0;2;635;236;6;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;108;2;0;122;    ;353;190;90;29;111;187;267;346;    ;
7.562;    ;0;669;67;4;0;0;1;664;152;-3;0;0;2;633;236;28;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;108;2;0;104;    ;353;190;90;29;111;187;267;346;    ;
7.599;    ;0;669;67;4;0;0;1;664;152;-2;0;0;2;632;237;14;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;107;2;0;126;    ;353;190;90;29;111;187;267;346;    ;
7.642;    ;0;669;67;4;0;0;1;664;152;79;0;0;2;632;237;25;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;108;2;0;112;    ;353;190;90;29;111;188;267;346;    ;
7.668;    ;0;669;67;4;0;0;1;664;152;-2;0;0;2;632;238;22;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;140;2;0;123;    ;353;190;90;29;111;189;267;346;    ;
7.699;    ;0;669;67;4;0;0;1;664;152;-8;0;0;2;633;239;2;0;0;    ;0;500;70;1;500;150;2;500;228;    ;0;0;89;1;0;108;2;0;120;    ;353;190;90;29;111;188;267;346;    ;
7.731;    ;0;669;67;5;0;0;1;664;152;-3;0;0;2;633;239;2;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;89;1;0;102;2;0;100;    ;353;190;90;29;111;187;267;346;    ;
7.762;    ;0;669;67;5;0;0;1;664;152;-2;0;0;2;633;239;6;0;0;    ;0;500;70;1;500;149;2;500;227;    ;0;0;90;1;0;107;2;0;100;    ;353;190;90;29;111;187;267;346;    ;583;49;27;
