Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
5.121;    ;1;666;166;24;0;0;2;603;316;5;94;50;    ;300;200;    ;    ;353;190;90;28;109;187;267;347;    ;604;310;48;
5.152;    ;1;665;166;0;0;0;2;602;316;4;95;50;    ;1;500;148;2;500;227;    ;1;0;140;2;0;70;    ;353;190;90;28;109;187;267;347;    ;
5.182;    ;0;659;48;4;0;0;1;665;166;-2;0;0;2;602;316;5;95;50;    ;1;500;148;2;500;306;    ;1;0;107;2;0;90;    ;353;190;90;29;111;187;267;345;    ;
5.220;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;315;5;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;115;1;0;105;2;0;103;    ;353;190;90;29;111;187;267;345;    ;
5.254;    ;0;659;48;4;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;105;2;0;103;    ;353;190;90;29;111;187;267;345;    ;
5.285;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;92;1;0;105;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.322;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.351;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.388;    ;0;659;48;3;0;0;1;665;166;-2;0;0;2;602;315;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.422;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.454;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.487;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;315;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.527;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;315;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.551;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.586;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.623;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.655;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.686;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
5.718;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;111;187;267;345;    ;
5.751;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.786;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;103;    ;353;190;90;29;111;187;267;345;    ;
5.819;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;315;4;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.851;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.885;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.923;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;315;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.954;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
5.985;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.023;    ;0;659;48;3;0;0;1;665;166;-2;0;0;2;602;315;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.056;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;315;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.080;    ;0;659;48;4;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.117;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;92;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.151;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.182;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.217;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.250;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.283;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;102;    ;353;190;90;29;111;187;267;345;    ;
6.318;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.351;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.383;    ;0;659;48;3;0;0;1;665;166;-2;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.425;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;102;    ;353;190;90;29;111;187;267;345;    ;
6.449;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;111;187;267;345;    ;
6.481;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.524;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.555;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.581;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.616;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.649;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.681;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.717;    ;0;659;48;3;0;0;1;665;166;-2;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.750;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.783;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.818;    ;0;659;48;4;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;111;187;267;345;    ;
6.851;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;92;1;0;105;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.885;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;105;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.917;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;5;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;110;187;267;345;    ;
6.949;    ;0;659;48;3;0;0;1;665;166;-3;0;0;2;602;316;4;95;50;    ;0;500;69;1;500;148;2;500;306;    ;0;0;91;1;0;104;2;0;103;    ;353;190;90;29;110;187;267;345;    ;
6.981;    ;0;659;48;3;0;0;1;665;166;-2;0;0;2;602;316;4;95;50;    ;0;500;70;1;500;149;2;500;306;    ;0;0;91;1;0;104;2;0;102;    ;353;190;90;29;111;187;267;345;    ;
