Time (s);    ;car_position;   ;input;    ;command
3.512;    ;0;621;153;5;92;43;1;621;57;0;91;47;    ;300;200;    ;0;0
3.530;    ;0;621;153;5;92;43;1;621;57;0;91;47;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.569;    ;0;621;153;5;92;43;1;621;57;0;91;47;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.600;    ;0;621;153;5;93;43;1;621;57;0;91;47;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.632;    ;0;621;153;5;92;43;1;621;57;0;91;47;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.669;    ;0;621;153;5;92;43;1;621;57;0;91;47;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.701;    ;0;621;153;5;92;43;1;621;57;0;91;47;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.732;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.769;    ;0;621;153;6;92;43;1;621;55;0;90;45;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.800;    ;0;621;153;6;93;43;1;621;55;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.833;    ;0;621;153;6;92;43;1;621;55;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.869;    ;0;621;153;6;92;43;1;621;55;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.901;    ;0;621;153;5;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.933;    ;0;621;153;6;93;43;1;621;55;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
3.969;    ;0;621;153;5;93;43;1;621;55;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.001;    ;0;621;153;5;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.032;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.069;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.100;    ;0;621;153;6;92;43;1;621;56;0;90;45;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.133;    ;0;621;153;6;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.168;    ;0;621;153;5;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.201;    ;0;621;153;5;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.232;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.268;    ;0;621;153;6;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.300;    ;0;621;153;5;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.333;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.369;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.400;    ;0;621;153;6;92;43;1;621;56;0;90;45;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.433;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.468;    ;0;621;153;6;92;43;1;621;56;0;90;45;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.500;    ;0;621;153;5;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.532;    ;0;621;153;6;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.568;    ;0;621;153;6;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.600;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.632;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.672;    ;0;621;153;5;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.703;    ;0;621;153;5;92;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.732;    ;0;621;153;6;93;43;1;621;56;0;90;45;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.768;    ;0;621;153;6;93;43;1;621;56;0;90;45;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
4.800;    ;0;621;153;6;93;43;1;621;56;0;91;46;    ;0;270;245;1;150;145;    ;0;0;137;1;0;137
